order_id,order_date,ship_date,return_date,customer_id,product_id,quantity,unit_price,discount,gross_revenue,net_revenue,product_name,category,subcategory,price_tier,base_retail_price,marketing_cost_per_order
578264f33731,2024-02-11,2024-02-16,2024-03-03,c37253d3,10479,1,64.55,0,64.55,64.55,Bekleidung Model 479,Bekleidung,,budget,64.55,3.0
b857d0e9d2a2,2024-02-11,2024-02-15,,0c0987a8,10027,1,175.32,0,175.32,175.32,Bekleidung Model 27,Bekleidung,,mid,175.32,7.0
26a1b91ce14e,2024-02-11,2024-02-14,,a083224e,10084,1,69.06,0,69.06,69.06,Bekleidung Model 84,Bekleidung,,budget,69.06,3.0
8ad5b764c30a,2024-02-11,2024-02-12,,26660625,10234,1,85.34,0,85.34,85.34,Ausrüstung Model 234,Ausrüstung,,mid,85.34,7.0
fdb303b48c00,2024-02-11,2024-02-16,,9c8e66f1,10084,1,69.06,0,69.06,69.06,Bekleidung Model 84,Bekleidung,,budget,69.06,3.0
180c94a2233f,2024-02-11,2024-02-16,,2aec96c6,10322,1,23.36,0,23.36,23.36,Bekleidung Model 322,Bekleidung,,budget,23.36,3.0
180c94a2233f,2024-02-11,2024-02-16,,2aec96c6,10027,1,175.32,0,175.32,175.32,Bekleidung Model 27,Bekleidung,,mid,175.32,7.0
ae4046e2c5ec,2024-02-11,2024-02-13,,c37253d3,10136,1,54.73,0,54.73,54.73,Bekleidung Model 136,Bekleidung,,budget,54.73,3.0
f9e2ab4a0b5c,2024-02-11,2024-02-14,,c62e0f57,10409,1,310.2,0,310.2,310.2,Ausrüstung Model 409,Ausrüstung,,premium,310.2,12.0
ff8bd5067dec,2024-02-11,2024-02-12,2024-03-11,9b81f22b,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
0c31cfcff357,2024-02-11,2024-02-14,,87dbeff7,10283,1,318.64,0,318.64,318.64,Ausrüstung Model 283,Ausrüstung,,premium,318.64,12.0
0c31cfcff357,2024-02-11,2024-02-14,,87dbeff7,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
d8a2162dbac7,2024-02-11,2024-02-13,2024-03-03,fc348943,10036,1,70.15,0,70.15,70.15,Bekleidung Model 36,Bekleidung,,budget,70.15,3.0
a729324f91b4,2024-02-11,2024-02-14,,93824589,10028,1,99.42,0,99.42,99.42,Bekleidung Model 28,Bekleidung,,mid,99.42,7.0
7b48208dd0e4,2024-02-11,2024-02-16,2024-03-14,60aaf8c7,10106,1,85.32,0,85.32,85.32,Bekleidung Model 106,Bekleidung,,mid,85.32,7.0
7439424eb962,2024-02-11,2024-02-12,,e7fada77,10038,1,119.97,0,119.97,119.97,Bekleidung Model 38,Bekleidung,,mid,119.97,7.0
e2e64f54d140,2024-02-11,2024-02-16,,a348292e,10355,1,37.8,0,37.8,37.8,Bekleidung Model 355,Bekleidung,,budget,37.8,3.0
25085a63d115,2024-02-11,2024-02-12,,4951ff59,10352,1,199.12,0,199.12,199.12,Bekleidung Model 352,Bekleidung,,premium,221.25,12.0
52bcfc4c7f4e,2024-02-11,2024-02-15,,c063aff7,10180,1,23.98,0,23.98,23.98,Bekleidung Model 180,Bekleidung,,budget,23.98,3.0
ec656f187669,2024-02-11,2024-02-14,,9d81071a,10479,1,64.55,0,64.55,64.55,Bekleidung Model 479,Bekleidung,,budget,64.55,3.0
ec656f187669,2024-02-11,2024-02-14,,9d81071a,10027,1,175.32,0,175.32,175.32,Bekleidung Model 27,Bekleidung,,mid,175.32,7.0
aaf98bf34b1c,2024-02-11,2024-02-16,,c7a07753,10268,1,381.46,0,381.46,381.46,Bekleidung Model 268,Bekleidung,,premium,381.46,12.0
2521a04b0db0,2024-02-11,2024-02-15,2024-02-23,e8086f7e,10086,1,56.96,0,56.96,56.96,Schuhe Model 86,Schuhe,,budget,56.96,3.0
2521a04b0db0,2024-02-11,2024-02-15,,e8086f7e,10409,1,310.2,0,310.2,310.2,Ausrüstung Model 409,Ausrüstung,,premium,310.2,12.0
2521a04b0db0,2024-02-11,2024-02-15,2024-03-02,e8086f7e,10479,1,64.55,0,64.55,64.55,Bekleidung Model 479,Bekleidung,,budget,64.55,3.0
e3790322ccff,2024-02-11,2024-02-12,,79c3bf8d,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
267c1174fe2b,2024-02-11,2024-02-13,,c7314f24,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
513e4db6df3d,2024-02-11,2024-02-14,,e414f829,10190,1,175.03,0,175.03,175.03,Ausrüstung Model 190,Ausrüstung,,mid,175.03,7.0
513e4db6df3d,2024-02-11,2024-02-14,,e414f829,10069,1,81.74,0,81.74,81.74,Schuhe Model 69,Schuhe,,mid,81.74,7.0
513e4db6df3d,2024-02-11,2024-02-14,,e414f829,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
6625e7cc18bd,2024-02-11,2024-02-16,,33ea1529,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
6625e7cc18bd,2024-02-11,2024-02-16,,33ea1529,10013,1,353.0,0,353.0,353.0,Ausrüstung Model 13,Ausrüstung,,premium,353.0,12.0
7fa0a8396257,2024-02-11,2024-02-15,,7b8ed22c,10081,1,128.32,0,128.32,128.32,Bekleidung Model 81,Bekleidung,,mid,128.32,7.0
7fa0a8396257,2024-02-11,2024-02-15,,7b8ed22c,10133,1,127.85,0,127.85,127.85,Bekleidung Model 133,Bekleidung,,mid,127.85,7.0
1c055fd0b39b,2024-02-11,2024-02-16,,ba24cbd3,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
5be77d006c6b,2024-02-11,2024-02-15,,9d81071a,10190,1,175.03,0,175.03,175.03,Ausrüstung Model 190,Ausrüstung,,mid,175.03,7.0
28be0e89d38e,2024-02-11,2024-02-16,,78420fc8,10466,1,95.0,0,95.0,95.0,Ausrüstung Model 466,Ausrüstung,,mid,95.0,7.0
8c97be6c2b02,2024-02-11,2024-02-15,,37375235,10466,1,95.0,0,95.0,95.0,Ausrüstung Model 466,Ausrüstung,,mid,95.0,7.0
a621579ec70c,2024-02-11,2024-02-13,,a083224e,10104,1,121.03,0,121.03,121.03,Schuhe Model 104,Schuhe,,mid,121.03,7.0
02bc8370b2e1,2024-02-11,2024-02-12,,a083224e,10366,1,74.59,0,74.59,74.59,Schuhe Model 366,Schuhe,,budget,74.59,3.0
5a787c3e54b6,2024-02-11,2024-02-14,,96226493,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
6c78ee7ad12b,2024-02-11,2024-02-12,,60aaf8c7,10260,1,20.0,0,20.0,20.0,Bekleidung Model 260,Bekleidung,,budget,20.0,3.0
540f2b13169c,2024-02-11,2024-02-13,,206bff68,10074,1,324.52,0,324.52,324.52,Schuhe Model 74,Schuhe,,premium,324.52,12.0
145cde527d9b,2024-02-11,2024-02-16,2024-02-25,df6e99eb,10435,1,245.84,0,245.84,245.84,Schuhe Model 435,Schuhe,,premium,245.84,12.0
145cde527d9b,2024-02-11,2024-02-16,,df6e99eb,10283,1,318.64,0,318.64,318.64,Ausrüstung Model 283,Ausrüstung,,premium,318.64,12.0
ede1dfdd9813,2024-02-11,2024-02-16,,c37253d3,10084,1,69.06,0,69.06,69.06,Bekleidung Model 84,Bekleidung,,budget,69.06,3.0
ede1dfdd9813,2024-02-11,2024-02-16,2024-03-14,c37253d3,10396,1,146.95,0,146.95,146.95,Schuhe Model 396,Schuhe,,mid,146.95,7.0
1ca526a0e687,2024-02-12,2024-02-17,,79c3bf8d,10397,1,117.49,0,117.49,117.49,Bekleidung Model 397,Bekleidung,,mid,117.49,7.0
f389ecb22fd5,2024-02-12,2024-02-16,,5c0ce6e2,10133,1,115.06,0,115.06,115.06,Bekleidung Model 133,Bekleidung,,mid,127.85,7.0
3759b8c8661f,2024-02-12,2024-02-14,,206bff68,10021,1,134.33,0,134.33,134.33,Ausrüstung Model 21,Ausrüstung,,mid,134.33,7.0
9a352979f019,2024-02-12,2024-02-14,,3a0df363,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
f85cbb974df5,2024-02-12,2024-02-13,,07f430a7,10133,1,127.85,0,127.85,127.85,Bekleidung Model 133,Bekleidung,,mid,127.85,7.0
f85cbb974df5,2024-02-12,2024-02-13,,07f430a7,10315,1,152.84,0,152.84,152.84,Bekleidung Model 315,Bekleidung,,mid,152.84,7.0
45fb937c5b00,2024-02-12,2024-02-17,,61ff77c2,10006,1,58.9,0,58.9,58.9,Ausrüstung Model 6,Ausrüstung,,budget,58.9,3.0
45fb937c5b00,2024-02-12,2024-02-17,,61ff77c2,10350,1,94.98,0,94.98,94.98,Bekleidung Model 350,Bekleidung,,mid,94.98,7.0
a4330fe29fe4,2024-02-12,2024-02-16,,07f729fb,10261,1,118.26,0,118.26,118.26,Schuhe Model 261,Schuhe,,mid,118.26,7.0
ce083d4289c5,2024-02-12,2024-02-13,,e8086f7e,10223,1,199.86,0,199.86,199.86,Bekleidung Model 223,Bekleidung,,premium,199.86,12.0
ce083d4289c5,2024-02-12,2024-02-13,,e8086f7e,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
61ec39a31125,2024-02-12,2024-02-17,,aac0493b,10319,1,226.83,0,226.83,226.83,Ausrüstung Model 319,Ausrüstung,,premium,226.83,12.0
8927b755209a,2024-02-12,2024-02-17,,32e5140d,10350,1,94.98,0,94.98,94.98,Bekleidung Model 350,Bekleidung,,mid,94.98,7.0
09b3c8a4be2e,2024-02-12,2024-02-15,,bb749593,10265,1,213.42,0,213.42,213.42,Schuhe Model 265,Schuhe,,premium,213.42,12.0
ca0142312e05,2024-02-12,2024-02-15,,4951ff59,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
e27121e60941,2024-02-12,2024-02-14,,ef121557,10366,1,74.59,0,74.59,74.59,Schuhe Model 366,Schuhe,,budget,74.59,3.0
8852b8c171a6,2024-02-12,2024-02-13,,013ec280,10375,1,87.64,0,87.64,87.64,Bekleidung Model 375,Bekleidung,,mid,87.64,7.0
ed8e429dd13b,2024-02-12,2024-02-15,,4800c9c4,10133,1,127.85,0,127.85,127.85,Bekleidung Model 133,Bekleidung,,mid,127.85,7.0
ed8e429dd13b,2024-02-12,2024-02-15,,4800c9c4,10084,1,69.06,0,69.06,69.06,Bekleidung Model 84,Bekleidung,,budget,69.06,3.0
e33e326082a0,2024-02-12,2024-02-16,,dbf3e16d,10180,1,23.98,0,23.98,23.98,Bekleidung Model 180,Bekleidung,,budget,23.98,3.0
d99f416c93df,2024-02-12,2024-02-15,,c37253d3,10345,1,45.29,0,45.29,45.29,Bekleidung Model 345,Bekleidung,,budget,45.29,3.0
d99f416c93df,2024-02-12,2024-02-15,,c37253d3,10479,1,64.55,0,64.55,64.55,Bekleidung Model 479,Bekleidung,,budget,64.55,3.0
7a00b7b95385,2024-02-12,2024-02-16,,b888a633,10320,1,34.0,0,34.0,34.0,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
acf0a367fe6c,2024-02-12,2024-02-17,,b41a337a,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
6fd189d95cfe,2024-02-12,2024-02-16,,bc60e0d8,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
98a7b685cbe0,2024-02-12,2024-02-13,,e8086f7e,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
03429f95945f,2024-02-12,2024-02-17,,57c0a95a,10049,1,156.31,0,156.31,156.31,Ausrüstung Model 49,Ausrüstung,,mid,156.31,7.0
03429f95945f,2024-02-12,2024-02-17,,57c0a95a,10409,1,310.2,0,310.2,310.2,Ausrüstung Model 409,Ausrüstung,,premium,310.2,12.0
ee3d56ddda7a,2024-02-12,2024-02-13,,32e5140d,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
13de7f320a0c,2024-02-12,2024-02-15,,180dc54d,10223,1,199.86,0,199.86,199.86,Bekleidung Model 223,Bekleidung,,premium,199.86,12.0
4adde37bebcd,2024-02-12,2024-02-14,,df9cf424,10400,1,266.07,0,266.07,266.07,Ausrüstung Model 400,Ausrüstung,,premium,266.07,12.0
4adde37bebcd,2024-02-12,2024-02-14,,df9cf424,10074,1,292.07,0,292.07,292.07,Schuhe Model 74,Schuhe,,premium,324.52,12.0
4adde37bebcd,2024-02-12,2024-02-14,,df9cf424,10327,1,103.49,0,103.49,103.49,Bekleidung Model 327,Bekleidung,,mid,103.49,7.0
19cdbf55c3d0,2024-02-12,2024-02-13,,e8086f7e,10104,1,121.03,0,121.03,121.03,Schuhe Model 104,Schuhe,,mid,121.03,7.0
c167812f01ef,2024-02-12,2024-02-17,,5c0ce6e2,10300,1,125.43,0,125.43,125.43,Ausrüstung Model 300,Ausrüstung,,mid,125.43,7.0
c167812f01ef,2024-02-12,2024-02-17,,5c0ce6e2,10446,1,73.55,0,73.55,73.55,Schuhe Model 446,Schuhe,,budget,73.55,3.0
96d014a17b45,2024-02-12,2024-02-17,,e8086f7e,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
96d014a17b45,2024-02-12,2024-02-17,,e8086f7e,10026,1,50.71,0,50.71,50.71,Ausrüstung Model 26,Ausrüstung,,budget,50.71,3.0
b16082775262,2024-02-12,2024-02-17,2024-03-07,fa7296c3,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
8bdd59c91e71,2024-02-12,2024-02-15,,0f4ed6a2,10193,1,161.78,0,161.78,161.78,Bekleidung Model 193,Bekleidung,,mid,161.78,7.0
cc1aba375452,2024-02-12,2024-02-16,,1e531df9,10255,1,221.72,0,221.72,221.72,Bekleidung Model 255,Bekleidung,,premium,221.72,12.0
6d99450fc1a0,2024-02-12,2024-02-17,2024-03-15,166d3b22,10100,1,84.95,0,84.95,84.95,Ausrüstung Model 100,Ausrüstung,,mid,94.39,7.0
bf3c9d66c636,2024-02-12,2024-02-16,,2adb5f48,10312,1,283.39,0,283.39,283.39,Ausrüstung Model 312,Ausrüstung,,premium,283.39,12.0
bf3c9d66c636,2024-02-12,2024-02-16,,2adb5f48,10190,1,175.03,0,175.03,175.03,Ausrüstung Model 190,Ausrüstung,,mid,175.03,7.0
bf3c9d66c636,2024-02-12,2024-02-16,,2adb5f48,10004,1,79.13,0,79.13,79.13,Ausrüstung Model 4,Ausrüstung,,budget,79.13,3.0
28e26518786a,2024-02-12,2024-02-15,,d8377349,10240,1,74.08,0,74.08,74.08,Schuhe Model 240,Schuhe,,budget,74.08,3.0
159d395b7709,2024-02-12,2024-02-13,2024-03-05,b14a1350,10322,1,23.36,0,23.36,23.36,Bekleidung Model 322,Bekleidung,,budget,23.36,3.0
159d395b7709,2024-02-12,2024-02-13,,b14a1350,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
288f79ce6076,2024-02-12,2024-02-13,,46cbf982,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
288f79ce6076,2024-02-12,2024-02-13,,46cbf982,10372,1,81.38,0,81.38,81.38,Ausrüstung Model 372,Ausrüstung,,mid,81.38,7.0
bcc628ed90f5,2024-02-12,2024-02-14,,47d8fe47,10377,1,138.76,0,138.76,138.76,Ausrüstung Model 377,Ausrüstung,,mid,138.76,7.0
bcc628ed90f5,2024-02-12,2024-02-14,,47d8fe47,10240,1,66.67,0,66.67,66.67,Schuhe Model 240,Schuhe,,budget,74.08,3.0
bcc628ed90f5,2024-02-12,2024-02-14,,47d8fe47,10255,1,221.72,0,221.72,221.72,Bekleidung Model 255,Bekleidung,,premium,221.72,12.0
6356296afbcd,2024-02-12,2024-02-13,,2adb5f48,10286,1,66.31,0,66.31,66.31,Bekleidung Model 286,Bekleidung,,budget,66.31,3.0
3fc28f438f91,2024-02-12,2024-02-17,,206bff68,10463,1,59.23,0,59.23,59.23,Bekleidung Model 463,Bekleidung,,budget,59.23,3.0
4dce96f3f556,2024-02-12,2024-02-14,2024-03-07,78f31324,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
4dce96f3f556,2024-02-12,2024-02-14,2024-03-01,78f31324,10281,1,200.82,0,200.82,200.82,Bekleidung Model 281,Bekleidung,,premium,200.82,12.0
66139b612a87,2024-02-12,2024-02-14,,da0e9ed7,10471,1,153.81,0,153.81,153.81,Schuhe Model 471,Schuhe,,mid,153.81,7.0
ac1da4413ad8,2024-02-12,2024-02-13,,e3cb5179,10471,1,153.81,0,153.81,153.81,Schuhe Model 471,Schuhe,,mid,153.81,7.0
942c91d85595,2024-02-12,2024-02-13,,ef7323aa,10295,1,41.37,0,41.37,41.37,Bekleidung Model 295,Bekleidung,,budget,41.37,3.0
9fc512652c96,2024-02-12,2024-02-16,,9595cac1,10084,1,69.06,0,69.06,69.06,Bekleidung Model 84,Bekleidung,,budget,69.06,3.0
e4340d002c42,2024-02-12,2024-02-16,,206bff68,10380,1,144.82,0,144.82,144.82,Ausrüstung Model 380,Ausrüstung,,mid,144.82,7.0
e99cbe9e8aef,2024-02-12,2024-02-13,,e68e2959,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
bd451b0f2cb6,2024-02-12,2024-02-17,2024-03-11,ca2f979a,10366,1,74.59,0,74.59,74.59,Schuhe Model 366,Schuhe,,budget,74.59,3.0
a0dee557de77,2024-02-12,2024-02-16,,f6c94a9e,10100,1,94.39,0,94.39,94.39,Ausrüstung Model 100,Ausrüstung,,mid,94.39,7.0
a0dee557de77,2024-02-12,2024-02-16,,f6c94a9e,10377,1,138.76,0,138.76,138.76,Ausrüstung Model 377,Ausrüstung,,mid,138.76,7.0
50b0f28338c6,2024-02-12,2024-02-15,,60aaf8c7,10027,1,175.32,0,175.32,175.32,Bekleidung Model 27,Bekleidung,,mid,175.32,7.0
49250e969d91,2024-02-12,2024-02-14,2024-03-04,d4a6e7dc,10435,1,245.84,0,245.84,245.84,Schuhe Model 435,Schuhe,,premium,245.84,12.0
302771ed4261,2024-02-12,2024-02-16,,7df64865,10400,1,266.07,0,266.07,266.07,Ausrüstung Model 400,Ausrüstung,,premium,266.07,12.0
302771ed4261,2024-02-12,2024-02-16,,7df64865,10408,1,70.77,0,70.77,70.77,Schuhe Model 408,Schuhe,,budget,70.77,3.0
d41fe18666dc,2024-02-12,2024-02-14,,1c66183a,10400,1,266.07,0,266.07,266.07,Ausrüstung Model 400,Ausrüstung,,premium,266.07,12.0
d41fe18666dc,2024-02-12,2024-02-14,,1c66183a,10090,1,222.2,0,222.2,222.2,Ausrüstung Model 90,Ausrüstung,,premium,222.2,12.0
4d0cf4ede51c,2024-02-12,2024-02-16,,31fd52c0,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
c81e646c45ba,2024-02-12,2024-02-14,2024-03-05,60aaf8c7,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
c81e646c45ba,2024-02-12,2024-02-14,2024-03-08,60aaf8c7,10435,1,245.84,0,245.84,245.84,Schuhe Model 435,Schuhe,,premium,245.84,12.0
c81e646c45ba,2024-02-12,2024-02-14,,60aaf8c7,10271,1,120.05,0,120.05,120.05,Schuhe Model 271,Schuhe,,mid,120.05,7.0
c81e646c45ba,2024-02-12,2024-02-14,,60aaf8c7,10104,1,121.03,0,121.03,121.03,Schuhe Model 104,Schuhe,,mid,121.03,7.0
3dbc837ced49,2024-02-12,2024-02-13,,ef7323aa,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
3dbc837ced49,2024-02-12,2024-02-13,,ef7323aa,10211,1,45.27,0,45.27,45.27,Bekleidung Model 211,Bekleidung,,budget,45.27,3.0
8bf7ca01b13b,2024-02-12,2024-02-16,,781f26b6,10010,1,44.74,0,44.74,44.74,Ausrüstung Model 10,Ausrüstung,,budget,44.74,3.0
e5872e67202d,2024-02-12,2024-02-17,,180dc54d,10242,1,124.94,0,124.94,124.94,Schuhe Model 242,Schuhe,,mid,124.94,7.0
9e9b52e52d8f,2024-02-12,2024-02-13,,ed979edf,10027,1,175.32,0,175.32,175.32,Bekleidung Model 27,Bekleidung,,mid,175.32,7.0
83151f8442fe,2024-02-12,2024-02-17,,a083224e,10136,1,54.73,0,54.73,54.73,Bekleidung Model 136,Bekleidung,,budget,54.73,3.0
83151f8442fe,2024-02-12,2024-02-17,,a083224e,10281,1,200.82,0,200.82,200.82,Bekleidung Model 281,Bekleidung,,premium,200.82,12.0
83151f8442fe,2024-02-12,2024-02-17,,a083224e,10242,1,124.94,0,124.94,124.94,Schuhe Model 242,Schuhe,,mid,124.94,7.0
1156db1c5ba1,2024-02-12,2024-02-14,2024-03-02,93734151,10488,1,119.51,0,119.51,119.51,Schuhe Model 488,Schuhe,,mid,119.51,7.0
894de8bc48bf,2024-02-12,2024-02-13,,5e957816,10010,1,44.74,0,44.74,44.74,Ausrüstung Model 10,Ausrüstung,,budget,44.74,3.0
894de8bc48bf,2024-02-12,2024-02-13,,5e957816,10190,1,175.03,0,175.03,175.03,Ausrüstung Model 190,Ausrüstung,,mid,175.03,7.0
894de8bc48bf,2024-02-12,2024-02-13,2024-03-09,5e957816,10322,1,23.36,0,23.36,23.36,Bekleidung Model 322,Bekleidung,,budget,23.36,3.0
691ba8643179,2024-02-12,2024-02-14,,225843cf,10325,1,104.19,0,104.19,104.19,Schuhe Model 325,Schuhe,,mid,115.77,7.0
f8faa8ed5796,2024-02-12,2024-02-17,,ddb3a13a,10074,1,324.52,0,324.52,324.52,Schuhe Model 74,Schuhe,,premium,324.52,12.0
f8faa8ed5796,2024-02-12,2024-02-17,,ddb3a13a,10111,1,129.9,0,129.9,129.9,Ausrüstung Model 111,Ausrüstung,,mid,129.9,7.0
4dc2cde41655,2024-02-13,2024-02-14,,537251ab,10065,1,144.47,0,144.47,144.47,Bekleidung Model 65,Bekleidung,,mid,144.47,7.0
8bbbb7b80226,2024-02-13,2024-02-17,,2adb5f48,10442,1,63.3,0,63.3,63.3,Bekleidung Model 442,Bekleidung,,budget,63.3,3.0
4b3a6353159e,2024-02-13,2024-02-14,,b96996a4,10097,1,92.03,0,92.03,92.03,Bekleidung Model 97,Bekleidung,,mid,92.03,7.0
8cab923d72e8,2024-02-13,2024-02-14,,2adb5f48,10053,1,118.18,0,118.18,118.18,Schuhe Model 53,Schuhe,,mid,118.18,7.0
8cab923d72e8,2024-02-13,2024-02-14,,2adb5f48,10322,1,23.36,0,23.36,23.36,Bekleidung Model 322,Bekleidung,,budget,23.36,3.0
8cab923d72e8,2024-02-13,2024-02-14,,2adb5f48,10275,1,58.67,0,58.67,58.67,Bekleidung Model 275,Bekleidung,,budget,58.67,3.0
997525ef347a,2024-02-13,2024-02-17,,50f722ad,10312,1,283.39,0,283.39,283.39,Ausrüstung Model 312,Ausrüstung,,premium,283.39,12.0
997525ef347a,2024-02-13,2024-02-17,,50f722ad,10479,1,64.55,0,64.55,64.55,Bekleidung Model 479,Bekleidung,,budget,64.55,3.0
123b9d51f97e,2024-02-13,2024-02-14,,dea3f863,10320,1,37.78,0,37.78,37.78,Bekleidung Model 320,Bekleidung,,budget,37.78,3.0
123b9d51f97e,2024-02-13,2024-02-14,,dea3f863,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
3edfb1817633,2024-02-13,2024-02-14,,a083224e,10366,1,74.59,0,74.59,74.59,Schuhe Model 366,Schuhe,,budget,74.59,3.0
454bcfcf1e5d,2024-02-13,2024-02-18,,ad81e967,10455,1,122.11,0,122.11,122.11,Bekleidung Model 455,Bekleidung,,mid,122.11,7.0
454bcfcf1e5d,2024-02-13,2024-02-18,,ad81e967,10471,1,153.81,0,153.81,153.81,Schuhe Model 471,Schuhe,,mid,153.81,7.0
89e36c990bb1,2024-02-13,2024-02-14,,244d72bf,10410,1,79.54,0,79.54,79.54,Bekleidung Model 410,Bekleidung,,budget,79.54,3.0
f18ddbc351b6,2024-02-13,2024-02-18,2024-03-15,206bff68,10113,1,60.86,0,60.86,60.86,Schuhe Model 113,Schuhe,,budget,60.86,3.0
f18ddbc351b6,2024-02-13,2024-02-18,,206bff68,10375,1,87.64,0,87.64,87.64,Bekleidung Model 375,Bekleidung,,mid,87.64,7.0
b27008e09d3c,2024-02-13,2024-02-16,,6e34e3ce,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
e8447bcf4afa,2024-02-13,2024-02-18,,7835fa67,10255,1,221.72,0,221.72,221.72,Bekleidung Model 255,Bekleidung,,premium,221.72,12.0
e8447bcf4afa,2024-02-13,2024-02-18,,7835fa67,10189,1,31.57,0,31.57,31.57,Ausrüstung Model 189,Ausrüstung,,budget,31.57,3.0
770d85a6f512,2024-02-13,2024-02-17,2024-03-07,47dd95a7,10351,1,198.61,0,198.61,198.61,Schuhe Model 351,Schuhe,,premium,198.61,12.0
e76efa2a147b,2024-02-13,2024-02-14,2024-03-05,e8086f7e,10074,1,324.52,0,324.52,324.52,Schuhe Model 74,Schuhe,,premium,324.52,12.0
3304838b6984,2024-02-13,2024-02-15,,a0fbd41d,10104,1,121.03,0,121.03,121.03,Schuhe Model 104,Schuhe,,mid,121.03,7.0
806c4a4a064b,2024-02-13,2024-02-18,2024-02-27,a083224e,10062,1,93.98,0,93.98,93.98,Schuhe Model 62,Schuhe,,mid,93.98,7.0
8a278d2687ed,2024-02-13,2024-02-14,,92bc73e3,10045,1,23.96,0,23.96,23.96,Bekleidung Model 45,Bekleidung,,budget,23.96,3.0
8a278d2687ed,2024-02-13,2024-02-14,,92bc73e3,10359,1,52.7,0,52.7,52.7,Bekleidung Model 359,Bekleidung,,budget,52.7,3.0
a5956531ccb4,2024-02-13,2024-02-16,,bb749593,10356,1,95.83,0,95.83,95.83,Ausrüstung Model 356,Ausrüstung,,mid,95.83,7.0
a5956531ccb4,2024-02-13,2024-02-16,2024-02-27,bb749593,10446,1,73.55,0,73.55,73.55,Schuhe Model 446,Schuhe,,budget,73.55,3.0
42112486f0cf,2024-02-13,2024-02-16,,42fe4b93,10365,1,36.2,0,36.2,36.2,Bekleidung Model 365,Bekleidung,,budget,36.2,3.0
a9c6327b13ea,2024-02-13,2024-02-15,,c37253d3,10275,1,58.67,0,58.67,58.67,Bekleidung Model 275,Bekleidung,,budget,58.67,3.0
a9c6327b13ea,2024-02-13,2024-02-15,,c37253d3,10027,1,175.32,0,175.32,175.32,Bekleidung Model 27,Bekleidung,,mid,175.32,7.0
0e97d183add8,2024-02-13,2024-02-17,,225843cf,10202,1,265.4,0,265.4,265.4,Ausrüstung Model 202,Ausrüstung,,premium,265.4,12.0
0e97d183add8,2024-02-13,2024-02-17,,225843cf,10056,1,34.91,0,34.91,34.91,Ausrüstung Model 56,Ausrüstung,,budget,34.91,3.0
29bb1e962c35,2024-02-13,2024-02-14,,93734151,10400,1,266.07,0,266.07,266.07,Ausrüstung Model 400,Ausrüstung,,premium,266.07,12.0
29bb1e962c35,2024-02-13,2024-02-14,,93734151,10133,1,127.85,0,127.85,127.85,Bekleidung Model 133,Bekleidung,,mid,127.85,7.0
