order_id,line_item_id,date_key,ship_date,return_date,shop_key,customer_key,product_key,quantity,gross_revenue_eur,cogs_eur,cogs_eur_1,logistics_allocated_eur,marketing_cost_allocated_eur,contribution_margin_eur,is_returned
045d9d7b854a,2a8969086268,2024-06-22,2024-06-25,,DE,5b37d58d,10141,1,153.49,88.86999999999999,88.87,1.375,4.524016947709013,58.72098305229099,false
045d9d7b854a,b386a97d578e,2024-06-22,2024-06-25,2024-07-02,DE,5b37d58d,10296,1,93.48,38.49,38.49,1.375,2.755261608390374,50.859738391609625,true
045d9d7b854a,6c24daaf98c4,2024-06-22,2024-06-25,2024-07-18,DE,5b37d58d,10126,1,107.83,53.04,53.04,1.375,3.1782184342397737,50.236781565760225,true
2a46725b555b,887684e7e74b,2024-06-22,2024-06-26,,DE,85eb3f9b,10481,1,99.55,53.12,53.12,4.0,2.9341708720075066,39.495829127992494,false
e410c3904598,6673bebad1cc,2024-06-22,2024-06-23,,DE,d99b6165,10320,1,37.78,19.429999999999996,19.43,4.0,1.1135406885428791,13.236459311457121,false
ed04e66f79ab,a41a5d2820eb,2024-06-22,2024-06-24,,DE,e68e2959,10433,1,312.89,153.39,153.39,2.25,9.222227264112796,148.0277727358872,false
ed04e66f79ab,3c98f412e1d1,2024-06-22,2024-06-24,,DE,e68e2959,10204,1,85.02,49.09,49.09,2.25,2.505908664370449,31.174091335629544,false
7b2d3b1ef972,1faf4cf052c4,2024-06-22,2024-06-23,,DE,61ff77c2,10178,1,221.54,115.87000000000002,115.87,2.25,6.529746006876374,96.89025399312361,false
7b2d3b1ef972,36d77b344cdd,2024-06-22,2024-06-23,,DE,61ff77c2,10084,1,69.06,38.87,38.87,2.25,2.035498145864776,25.90450185413523,false
bf7cd110a402,966e63563db1,2024-06-22,2024-06-23,,DE,efacdb58,10044,1,64.83,33.79,33.79,4.0,1.9108216738548134,25.129178326145187,false
9db66ee68d93,665fd3b073e9,2024-06-22,2024-06-23,,DE,c37253d3,10180,1,23.98,12.680000000000001,12.68,2.25,0.7067947514891011,8.3432052485109,false
9db66ee68d93,e9cd95d03aba,2024-06-22,2024-06-23,,DE,c37253d3,10036,1,70.15,32.92,32.92,2.25,2.0676251800233714,32.912374819976634,false
96dcd0ca998d,78263eefdfa2,2024-06-22,2024-06-26,,DE,d7b83440,10073,1,66.76,35.98,35.98,2.25,1.9677071563558128,26.562292843644194,false
96dcd0ca998d,a5748928fd8e,2024-06-22,2024-06-26,,DE,d7b83440,10367,1,205.78,84.89,84.89,2.25,6.065230357023654,112.57476964297635,false
ba868cff9cb9,bc26b5b72afc,2024-06-22,2024-06-25,,DE,5094856b,10206,1,207.53,94.88,94.88,2.25,6.116810457736995,104.28318954226302,false
ba868cff9cb9,29afcce7d2cf,2024-06-22,2024-06-25,,DE,5094856b,10128,1,99.11,57.32999999999999,57.33,2.25,2.9212021609710095,36.608797839028995,false
c7408499db60,0879ce41f059,2024-06-22,2024-06-24,,DE,a083224e,10031,1,160.93,74.18,74.18,4.0,4.743306061598876,78.00669393840113,false
e00e6d3a596d,98243ab5c28f,2024-06-22,2024-06-24,,DE,37f1c79f,10167,1,177.34,98.05000000000001,98.05,4.0,5.226980034573694,70.0630199654263,false
ba9dbc7d7714,bc5eac846fe3,2024-06-22,2024-06-27,2024-07-14,DE,c37253d3,10455,1,122.11,58.51,58.51,2.25,3.5991120560606396,57.75088794393936,true
ba9dbc7d7714,a3d5ac67b98c,2024-06-22,2024-06-27,,DE,c37253d3,10005,1,209.42,113.45,113.45,2.25,6.172516966507404,87.54748303349258,false
aa4100d501a5,443f4177265e,2024-06-22,2024-06-27,,DE,57c0a95a,10101,1,42.57,21.13,21.13,4.0,1.2547227927811107,16.185277207218892,false
bd9db3758d6a,fbc83a2a525f,2024-06-22,2024-06-24,,DE,9c802f58,10209,1,103.85,59.120000000000005,59.12,4.0,3.0609105480460026,37.669089451953994,false
53485f2c19b0,4b0cbe47e126,2024-06-22,2024-06-27,,DE,225843cf,10065,1,144.47,76.57,76.57,4.0,4.258158371460818,59.64184162853919,false
cdcb44ca76fd,dd7b080c879d,2024-06-22,2024-06-23,,DE,9ccc744f,10320,1,37.78,19.429999999999996,19.43,2.25,1.1135406885428791,14.986459311457121,false
cdcb44ca76fd,521cf03b0a25,2024-06-22,2024-06-23,,DE,9ccc744f,10222,1,42.73,17.46,17.46,2.25,1.2594386877034731,21.760561312296524,false
859d1fc55fc6,015c0f214dcd,2024-06-22,2024-06-24,,DE,b3005243,10368,1,76.36,44.39,44.39,2.25,2.2506608516975715,27.469339148302428,false
859d1fc55fc6,2a19c231076f,2024-06-22,2024-06-24,2024-07-15,DE,b3005243,10490,1,74.62,32.47,32.47,2.25,2.1993754944168775,37.70062450558313,true
63402f7e5050,6b5254a95713,2024-06-22,2024-06-26,,DE,b41a337a,10332,1,115.06,51.99,51.99,1.6666666666666667,3.3913179360440355,58.012015397289304,false
63402f7e5050,8c1fa946e2b4,2024-06-22,2024-06-26,,DE,b41a337a,10486,1,69.64,24.44,24.44,1.6666666666666667,2.0525932649583405,41.480740068375,false
63402f7e5050,05cca717d05e,2024-06-22,2024-06-26,2024-07-11,DE,b41a337a,10090,1,222.2,94.69,94.69,1.6666666666666667,6.54919907343112,119.2941342599022,true
e50898e6918f,96ecfca3fe6e,2024-06-22,2024-06-25,,DE,e68e2959,10429,1,52.46,30.19,30.19,2.25,1.5462240476696516,18.47377595233035,false
e50898e6918f,a3edf54ccd8e,2024-06-22,2024-06-25,,DE,e68e2959,10157,1,202.15,136.78,136.78,2.25,5.958238490972552,57.16176150902745,false
fae6447a2590,aa9bcbb1b4c2,2024-06-22,2024-06-25,2024-07-03,DE,d0864c7a,10007,1,303.61,139.85,139.85,4.0,8.948705358615763,150.81129464138425,true
d507234889e7,674fe1f6b52a,2024-06-22,2024-06-24,,DE,60aaf8c7,10062,1,93.98,49.63999999999999,49.64,1.6666666666666667,2.7699987800227577,39.90333455331058,false
d507234889e7,344c7a33316c,2024-06-22,2024-06-24,,DE,60aaf8c7,10494,1,370.98,162.3,162.3,1.6666666666666667,10.934391864363084,196.07894146897027,false
d507234889e7,536fb68cdb28,2024-06-22,2024-06-24,2024-07-12,DE,60aaf8c7,10052,1,51.85,21.01,21.01,1.6666666666666667,1.528244698278144,27.64508863505519,true
625b8b9a2082,f6775f0f2563,2024-06-22,2024-06-25,2024-07-06,DE,33febe81,10226,1,125.79,78.77,78.77,1.375,3.7075776392749806,41.93742236072503,true
625b8b9a2082,549bf4432357,2024-06-22,2024-06-25,,DE,33febe81,10323,1,486.64,229.91,229.91,1.375,14.343394406365977,241.01160559363404,false
625b8b9a2082,2b6d4c41140b,2024-06-22,2024-06-25,2024-07-09,DE,33febe81,10076,1,85.64,36.69,36.69,1.375,2.5241827571946045,45.0508172428054,true
625b8b9a2082,eb9a13f52e32,2024-06-22,2024-06-25,,DE,33febe81,10403,1,52.96,28.68,28.68,1.375,1.5609612193020348,21.344038780697968,false
263f41a25b31,620733103efb,2024-06-22,2024-06-27,,DE,89f6a841,10094,1,128.38,53.98,53.98,4.0,3.7839161883307253,66.61608381166928,false
8b669ef47621,c4a083f6299b,2024-06-22,2024-06-24,,DE,5effdbf2,10365,1,36.2,18.01,18.01,2.25,1.066971226184548,14.873028773815452,false
8b669ef47621,e1dcebe0b146,2024-06-22,2024-06-24,,DE,5effdbf2,10262,1,126.26,74.7,74.7,2.25,3.721430580609421,45.58856941939058,false
05c809eadaf9,2262026080f8,2024-06-22,2024-06-25,,DE,c37253d3,10190,1,175.03,98.43,98.43,1.6666666666666667,5.158894301632084,69.77443903170123,false
05c809eadaf9,0259aead613c,2024-06-22,2024-06-25,2024-07-03,DE,c37253d3,10133,1,127.85,62.33,62.33,1.6666666666666667,3.768294786400399,60.085038546932935,true
05c809eadaf9,b4e986ce487d,2024-06-22,2024-06-25,,DE,c37253d3,10086,1,56.96,26.27,26.27,1.6666666666666667,1.6788585923611008,27.34447474097223,false
8f1cc280e9e7,a18e6aa500f8,2024-06-22,2024-06-24,,DE,fe1b62d7,10123,1,82.96,41.08,41.08,4.0,2.4451915172450303,35.43480848275497,false
bc4fabd57aaa,5ef457157e6c,2024-06-22,2024-06-23,2024-07-06,DE,cd6584d7,10096,1,31.07,17.57,17.57,4.0,0.9157678452362957,8.584232154763704,true
e915b20f881a,5d4a43ed12ab,2024-06-22,2024-06-24,,DE,206bff68,10190,1,175.03,98.43,98.43,2.25,5.158894301632084,69.1911056983679,false
e915b20f881a,166568dfbf88,2024-06-22,2024-06-24,,DE,206bff68,10226,1,139.77,78.77,78.77,2.25,4.119628958116417,54.6303710418836,false
2ee45eadb9da,7ad8cd8a9579,2024-06-22,2024-06-27,,DE,bb749593,10312,1,283.39,149.78,149.78,4.0,8.352734137802184,121.2572658621978,false
4f677689372d,88eb9df4711a,2024-06-22,2024-06-25,,DE,bb749593,10320,1,37.78,19.429999999999996,19.43,4.0,1.1135406885428791,13.236459311457121,false
f2ee3fb91150,c1325af3a499,2024-06-22,2024-06-23,,AT,81eac56a,10180,1,23.98,12.680000000000001,12.68,1.6666666666666667,0.5728074698540698,9.060525863479265,false
f2ee3fb91150,a6453c1005bc,2024-06-22,2024-06-23,,AT,81eac56a,10472,1,100.83,49.21,49.21,1.6666666666666667,2.4085144781228465,47.54481885521049,false
f2ee3fb91150,9c1ec3f1924f,2024-06-22,2024-06-23,,AT,81eac56a,10133,1,127.85,62.33,62.33,1.6666666666666667,3.0539380742636704,60.79939525906966,false
a85eb334b398,3cf70e3326bc,2024-06-22,2024-06-23,2024-07-04,AT,a7526757,10437,1,101.35,41.86,41.86,2.25,2.420935657619265,54.81906434238073,true
a85eb334b398,a692ccfab7d0,2024-06-22,2024-06-23,,AT,a7526757,10283,1,318.64,158.11,158.11,2.25,7.611316605266922,150.66868339473305,false
004c6f1e73d1,10fdbc591e02,2024-06-22,2024-06-25,,AT,9343edab,10434,1,103.33,61.68999999999999,61.69,2.25,2.468231687240243,36.92176831275976,false
004c6f1e73d1,8e17a5b2f9c5,2024-06-22,2024-06-25,,AT,9343edab,10429,1,52.46,30.19,30.19,2.25,1.2531059161194538,18.766894083880544,false
3a3f8aaf59ab,4aae11f77640,2024-06-22,2024-06-24,,AT,e8be0109,10030,1,206.58,115.27,115.27,1.375,4.9345524237887295,85.00044757621129,false
3a3f8aaf59ab,d904982d709b,2024-06-22,2024-06-24,,AT,e8be0109,10320,1,37.78,19.429999999999996,19.43,1.375,0.9024464641821,16.072553535817903,false
3a3f8aaf59ab,bb9d6dbeed95,2024-06-22,2024-06-24,,AT,e8be0109,10084,1,69.06,38.87,38.87,1.375,1.6496281846589684,27.165371815341036,false
3a3f8aaf59ab,0b886973d194,2024-06-22,2024-06-24,,AT,e8be0109,10322,1,23.36,10.21,10.21,1.375,0.5579976019929553,11.217002398007043,false
3b4c89785df1,ad560837a792,2024-06-22,2024-06-26,,AT,206bff68,10204,1,85.02,49.09,49.09,1.375,2.0308628476644293,32.52413715233556,false
3b4c89785df1,c582d591896f,2024-06-22,2024-06-26,2024-07-13,AT,206bff68,10265,1,213.42,91.72,91.72,1.375,5.097938707933927,115.22706129206607,true
3b4c89785df1,e974552919fc,2024-06-22,2024-06-26,,AT,206bff68,10353,1,301.89,124.92000000000002,124.92,1.375,7.211211304180363,168.38378869581962,false
3b4c89785df1,66c5c64cbf9c,2024-06-22,2024-06-26,,AT,206bff68,10206,1,207.53,94.88,94.88,1.375,4.95724496325334,106.31775503674666,false
3c761e7e31fa,cec61d04f245,2024-06-22,2024-06-26,2024-07-26,AT,2c735aec,10039,1,185.15,104.52000000000001,104.52,4.0,4.422656507234405,72.2073434927656,true
1955781f90f3,633cd35b67ed,2024-06-22,2024-06-26,2024-07-17,AT,d0d18d71,10289,1,51.08,26.6,26.6,2.25,1.2201420166866508,21.009857983313346,true
1955781f90f3,92bc9c13835f,2024-06-22,2024-06-26,2024-07-12,AT,d0d18d71,10473,1,166.75,87.22,87.22,2.25,3.9831378481303643,73.29686215186963,true
8f36bc109362,6083a34100c3,2024-06-22,2024-06-27,2024-07-26,AT,87ddf040,10052,1,51.85,21.01,21.01,2.25,1.238534917094809,27.35146508290519,true
8f36bc109362,a53785de7a3c,2024-06-22,2024-06-27,,AT,87ddf040,10306,1,42.58,17.79,17.79,2.25,1.0171035056875017,21.522896494312498,false
52aa71e3a7f8,38c3af215adc,2024-06-22,2024-06-25,,AT,f92fb7bb,10232,1,108.7,56.31,56.31,4.0,2.5965042524244115,45.79349574757559,false
1af8bf0ead7a,5a5323c1e2e4,2024-06-22,2024-06-25,,AT,206bff68,10213,1,193.27,95.11,95.11,1.6666666666666667,4.6166180024477095,91.87671533088563,false
1af8bf0ead7a,9cdd01bcdc7d,2024-06-22,2024-06-25,,AT,206bff68,10007,1,303.61,139.85,139.85,1.6666666666666667,7.252296744053133,154.84103658928024,false
1af8bf0ead7a,a5432d9d24f2,2024-06-22,2024-06-25,,AT,206bff68,10494,1,370.98,162.3,162.3,1.6666666666666667,8.86155609534874,198.15177723798462,false
a8266e8b3412,dba0a933d1be,2024-06-22,2024-06-25,2024-07-25,AT,e8086f7e,10022,1,161.45,71.31,71.31,4.0,3.8565373648014827,82.2834626351985,true
3a3544ca5c39,d650f9e9dab6,2024-06-22,2024-06-27,,AT,2cc45e6a,10162,1,132.05,54.17,54.17,1.375,3.1542629855808975,73.35073701441911,false
3a3544ca5c39,455baaafb406,2024-06-22,2024-06-27,,AT,2cc45e6a,10079,1,127.14,53.43,53.43,1.375,3.03697838687433,69.29802161312568,false
3a3544ca5c39,9b7fec0278de,2024-06-22,2024-06-27,,AT,2cc45e6a,10494,1,370.98,162.3,162.3,1.375,8.86155609534874,198.44344390465128,false
3a3544ca5c39,0e550c89a3cc,2024-06-22,2024-06-27,,AT,2cc45e6a,10189,1,31.57,17.35,17.35,1.375,0.7541089167344863,12.090891083265513,false
121480b51480,bb63180a3640,2024-06-22,2024-06-25,,AT,43b4c191,10039,1,185.15,104.52000000000001,104.52,2.25,4.422656507234405,73.9573434927656,false
121480b51480,a2f14b69bf6d,2024-06-22,2024-06-25,,AT,43b4c191,10490,1,74.62,32.47,32.47,2.25,1.7824392577360588,38.11756074226395,false
dee6da0034ea,ec57f984b672,2024-06-22,2024-06-25,,AT,bcefb3db,10368,1,76.36,44.39,44.39,4.0,1.8240024352817668,26.145997564718233,false
e36e00156606,da72c15451d8,2024-06-22,2024-06-26,,AT,43ff9fa3,10440,1,448.41,227.68,227.68,2.25,10.711117496132754,207.76888250386727,false
e36e00156606,0d5e6e317e8b,2024-06-22,2024-06-26,,AT,43ff9fa3,10397,1,117.49,60.18,60.18,2.25,2.8064699596811784,52.253530040318815,false
22efb167589e,5b4e83384bba,2024-06-22,2024-06-26,,AT,3ca91d98,10353,1,301.89,124.92000000000002,124.92,1.375,7.211211304180363,168.38378869581962,false
22efb167589e,596a84d83650,2024-06-22,2024-06-26,,AT,3ca91d98,10308,1,163.46,84.94,84.94,1.375,3.9045500009318705,73.24044999906813,false
22efb167589e,8bdb784f3c84,2024-06-22,2024-06-26,,AT,3ca91d98,10079,1,127.14,53.43,53.43,1.375,3.03697838687433,69.29802161312568,false
22efb167589e,882a3d70c9d6,2024-06-22,2024-06-26,,AT,3ca91d98,10060,1,101.49,49.52,49.52,1.375,2.424279821329839,48.17072017867015,false
06115c24be38,889b827c28f8,2024-06-22,2024-06-25,,AT,a083224e,10296,1,93.48,38.49,38.49,1.6666666666666667,2.2329458833177,51.09038745001564,false
06115c24be38,76da19f60923,2024-06-22,2024-06-25,2024-07-25,AT,a083224e,10212,1,75.61,34.38,34.38,1.6666666666666667,1.8060872725465478,37.757246060786784,true
06115c24be38,2c2b69b0036b,2024-06-22,2024-06-25,,AT,a083224e,10414,1,172.36,75.83,75.83,1.6666666666666667,4.117143265389803,90.74619006794354,false
502ee2c37726,a2be983cacd8,2024-06-22,2024-06-24,2024-07-14,AT,c17451f0,10127,1,77.19,43.0,43.0,4.0,1.8438285487087425,28.346171451291255,true
0251b52148bc,7cf273bea132,2024-06-22,2024-06-24,,AT,643fc45b,10472,1,100.83,49.21,49.21,2.25,2.4085144781228465,46.96148552187715,false
0251b52148bc,f19b8c2e14a3,2024-06-22,2024-06-24,,AT,643fc45b,10403,1,52.96,28.68,28.68,2.25,1.2650493579429332,20.76495064205707,false
40640bba561e,eb33cb9192f8,2024-06-23,2024-06-26,2024-07-16,DE,0ef66f99,10180,1,23.98,12.680000000000001,12.68,4.0,0.8051859779338759,6.494814022066125,true
e9bb808363ce,a575bbf9afbe,2024-06-23,2024-06-26,,DE,1b1fdd49,10340,1,82.36,35.14,35.14,2.25,2.765434409617766,42.20456559038223,false
e9bb808363ce,4c3eb181220b,2024-06-23,2024-06-26,,DE,1b1fdd49,10373,1,123.99,71.91,71.91,2.25,4.163261443036751,45.666738556963246,false
c7cc48b379b2,3314c2d81850,2024-06-23,2024-06-26,,DE,b14a1350,10162,1,132.05,54.17,54.17,4.0,4.433895262142132,69.44610473785788,false
fdb6b10e99b7,1411d388a74f,2024-06-23,2024-06-25,2024-07-02,DE,c37253d3,10009,1,96.1,45.36,45.36,2.25,3.2267878431795443,45.26321215682045,true
fdb6b10e99b7,5e0e7c00547a,2024-06-23,2024-06-25,,DE,c37253d3,10137,1,161.63,93.8,93.8,2.25,5.427114662779498,60.152885337220496,false
1e896416b6f0,8701ad5aae13,2024-06-23,2024-06-28,,DE,27034af3,10332,1,103.55,51.989999999999995,51.99,4.0,3.4769394501690094,44.08306054983099,false
7ba8cd4affd1,9f71963e9f03,2024-06-23,2024-06-27,,DE,225843cf,10375,1,78.88,46.69,46.69,4.0,2.6485850683663106,25.54141493163369,false
4de76f5d12ea,6d22da352ff2,2024-06-23,2024-06-24,,DE,180dc54d,10189,1,31.57,17.35,17.35,2.25,1.0600384204909283,10.909961579509071,false
4de76f5d12ea,6e69d3a6ecdf,2024-06-23,2024-06-24,,DE,180dc54d,10036,1,70.15,32.92,32.92,2.25,2.3554543933303336,32.62454560666967,false
851881aae688,321452452e8e,2024-06-23,2024-06-24,,DE,e8086f7e,10163,1,56.69,24.78,24.78,4.0,1.903502630903729,26.006497369096266,false
355ad4e1ff45,e774cf0fd061,2024-06-23,2024-06-27,,DE,61ff77c2,10494,1,370.98,162.3,162.3,2.25,12.456542706168028,193.97345729383198,false
355ad4e1ff45,6234f62a0d4d,2024-06-23,2024-06-27,,DE,61ff77c2,10180,1,23.98,12.680000000000001,12.68,2.25,0.8051859779338759,8.244814022066125,false
a1df37f2b821,7417a557e85c,2024-06-23,2024-06-25,,DE,3424903d,10265,1,213.42,91.72,91.72,4.0,7.166088048817673,110.53391195118232,false
b15f84c5ee84,5784e10ad04e,2024-06-23,2024-06-28,,DE,4371fb84,10420,1,135.78,55.72,55.72,4.0,4.559138952621421,71.50086104737858,false
57aed7f448f9,05f7a5f49251,2024-06-23,2024-06-27,2024-07-05,DE,79c3bf8d,10447,1,82.77,49.07,49.07,2.25,2.779201142351414,28.67079885764858,true
57aed7f448f9,2c5a417f1024,2024-06-23,2024-06-27,,DE,79c3bf8d,10333,1,128.35,69.3,69.3,2.25,4.309658893570182,52.49034110642982,false
ab1922c3f543,be193c41ccb4,2024-06-23,2024-06-27,,DE,1dd18d3d,10211,1,45.27,20.39,20.39,2.25,1.5200487581762538,21.109951241823747,false
ab1922c3f543,8834a4abf72d,2024-06-23,2024-06-27,,DE,1dd18d3d,10164,1,157.69,68.57,68.57,2.25,5.294819718948828,81.57518028105117,false
63ac2a64ede7,ea131e2d8306,2024-06-23,2024-06-24,,DE,da0e9ed7,10076,1,85.64,36.69,36.69,4.0,2.8755682714869533,42.07443172851305,false
3c5f2a69a257,6d627644d0a7,2024-06-23,2024-06-27,2024-07-10,DE,5c0ce6e2,10242,1,124.94,50.21,50.21,4.0,4.195159970102521,66.53484002989747,true
c79edc91a2a6,3766853a30aa,2024-06-23,2024-06-26,,DE,61ff77c2,10440,1,448.41,227.68,227.68,1.6666666666666667,15.0564405490129,204.00689278432046,false
c79edc91a2a6,67640d1459a7,2024-06-23,2024-06-26,,DE,61ff77c2,10377,1,138.76,71.05,71.05,1.6666666666666667,4.659199595417206,61.384133737916116,false
c79edc91a2a6,b89e0f416f03,2024-06-23,2024-06-26,,DE,61ff77c2,10059,1,121.73,61.010000000000005,61.01,1.6666666666666667,4.0873765260171275,54.96595680731622,false
0e9469fb7ebf,c2166273366d,2024-06-23,2024-06-25,,DE,a083224e,10010,1,44.74,18.68,18.68,2.25,1.5022527378132449,22.30774726218676,false
0e9469fb7ebf,0d8669088754,2024-06-23,2024-06-25,,DE,a083224e,10281,1,200.82,84.06,84.06,2.25,6.743012847734819,107.76698715226517,false
7f5b288417a9,03e08c7b33d1,2024-06-23,2024-06-27,,DE,c37253d3,10400,1,266.07,152.2,152.2,2.25,8.933937996199598,102.6860620038004,false
7f5b288417a9,79009663aac5,2024-06-23,2024-06-27,2024-07-22,DE,c37253d3,10390,1,84.47,44.07,44.07,2.25,2.836282717100688,35.31371728289931,true
e7c5c842ed2c,6126da44f734,2024-06-23,2024-06-24,2024-07-12,DE,5dd280d3,10331,1,130.99,77.04,77.04,2.25,4.398303221416114,47.30169677858389,true
e7c5c842ed2c,0246eb66d8aa,2024-06-23,2024-06-24,,DE,5dd280d3,10084,1,69.06,38.87,38.87,2.25,2.3188550306969757,25.621144969303028,false
a2de5deb20bf,8a355464bbe4,2024-06-23,2024-06-24,,DE,e96f784b,10052,1,51.85,21.01,21.01,4.0,1.7409880298528553,25.099011970147146,false
64bf59fad7e2,5d651b29e882,2024-06-23,2024-06-27,,DE,5e957816,10036,1,70.15,32.92,32.92,4.0,2.3554543933303336,30.87454560666967,false
e9313249406e,14b1191fb5ab,2024-06-23,2024-06-27,,DE,a083224e,10375,1,87.64,46.69,46.69,1.6666666666666667,2.9427230653096283,36.34061026802371,false
e9313249406e,32359d03722f,2024-06-23,2024-06-27,,DE,a083224e,10280,1,106.97,59.78,59.78,1.6666666666666667,3.5917741476057845,41.93155918572755,false
e9313249406e,b56944746b2b,2024-06-23,2024-06-27,,DE,a083224e,10322,1,23.36,10.21,10.21,1.6666666666666667,0.7843679918488466,10.698965341484486,false
990a77d859cd,95ae4de5e29b,2024-06-23,2024-06-25,2024-07-12,DE,b187bcc5,10082,1,59.25,29.740000000000002,29.74,4.0,1.9894607669967534,23.520539233003248,true
5fd2cc0194a5,62420a0318a2,2024-06-23,2024-06-25,2024-07-18,DE,deea4313,10138,1,51.52,25.36,25.36,1.6666666666666667,1.7299074888721138,22.76342584446122,true
5fd2cc0194a5,01464caa0a8e,2024-06-23,2024-06-25,,DE,deea4313,10157,1,202.15,136.78,136.78,1.6666666666666667,6.787670785626898,56.91566254770644,false
5fd2cc0194a5,f44ceda9ee67,2024-06-23,2024-06-25,,DE,deea4313,10463,1,59.23,34.43,34.43,1.6666666666666667,1.9887892190585266,21.1445441142748,false
1d8f5c2482d5,eb88d0c57678,2024-06-23,2024-06-25,,DE,206bff68,10320,1,37.78,19.429999999999996,19.43,4.0,1.268554055310335,13.081445944689666,false
70fc9116a9db,fde8eb504201,2024-06-23,2024-06-24,2024-07-02,DE,e8086f7e,10469,1,91.34,52.870000000000005,52.87,1.6666666666666667,3.0669594338815775,33.73637389945176,true
70fc9116a9db,5862338d12cf,2024-06-23,2024-06-24,,DE,e8086f7e,10320,1,37.78,19.429999999999996,19.43,1.6666666666666667,1.268554055310335,15.414779278022998,false
70fc9116a9db,bd73411d781a,2024-06-23,2024-06-24,,DE,e8086f7e,10215,1,77.83,42.47,42.47,1.6666666666666667,2.613328801609406,31.08000453172393,false
341db90fff6b,f470f884d8b6,2024-06-23,2024-06-24,,DE,206bff68,10200,1,61.83,36.39,36.39,4.0,2.0760904510280045,19.363909548971993,false
927c282d1cb7,17350008be30,2024-06-23,2024-06-25,,DE,c37253d3,10132,1,159.1,85.54,85.54,4.0,5.342163848593814,64.21783615140617,false
60b5550d4de2,baad77323159,2024-06-23,2024-06-27,,DE,37f1c79f,10084,1,69.06,38.87,38.87,1.375,2.3188550306969757,26.496144969303028,false
06b8d3d3fb3a,6810d1d534d5,2024-07-06,2024-07-10,2024-07-22,CH,5591efc7,10035,1,361.53799,194.86461,194.86461000000003,9.0,10.814374397194216,146.85900560280572,true
7c52605bd3ba,b248d823bc73,2024-07-06,2024-07-10,,CH,a7aa8bee,10406,1,118.59119000000001,58.312180000000005,58.312180000000005,9.0,3.54731608943446,47.731693910565546,false
0d7dcbf0530c,9b3d9b568186,2024-07-06,2024-07-10,,CH,c090ff26,10189,1,39.05209000000001,21.461950000000005,21.461950000000005,9.0,1.1681315212626047,7.422008478737397,false
fae0805489c7,987caf1d80f8,2024-07-06,2024-07-07,,CH,e5f84d2c,10320,1,46.73386000000001,24.03491,24.03491,4.75,1.3979096887330125,16.551040311266995,false
fae0805489c7,c423549e5a24,2024-07-06,2024-07-07,,CH,e5f84d2c,10226,1,172.89549000000002,97.43849,97.43849,4.75,5.171673827268744,65.53532617273127,false
585322ed2b07,e5dc860db832,2024-07-06,2024-07-09,,CH,a26e59da,10212,1,93.52957,42.52806000000001,42.52806,9.0,2.7976694432266562,39.20384055677334,false
28a36d39fafa,327f0186c9e8,2024-07-06,2024-07-07,,CH,66d6eaf6,10406,1,118.59119000000001,58.312180000000005,58.312180000000005,9.0,3.54731608943446,47.731693910565546,false
b36c7c646294,585c67a31986,2024-07-06,2024-07-09,,CH,e1c70411,10223,1,247.22682000000003,107.03761000000002,107.03761000000002,4.75,7.395082858395444,128.04412714160455,false
b36c7c646294,9786de360a5f,2024-07-06,2024-07-09,,CH,e1c70411,10486,1,86.14468000000001,30.232280000000006,30.232280000000003,4.75,2.5767715914072786,48.585628408592726,false
ae5049873e54,53ebcbeb6b96,2024-07-06,2024-07-11,,CH,199af05f,10244,1,56.14743000000001,30.615750000000006,30.615750000000002,9.0,1.6794896975010967,14.852190302498908,false
7cb0f5b98d33,b5e029de68a4,2024-07-06,2024-07-08,,CH,e68e2959,10001,1,384.0513900000001,211.63833000000002,211.63833000000002,9.0,11.487798334064014,151.92526166593603,false
64f72a06d16d,db8e6988d4ee,2024-07-06,2024-07-10,,CH,a083224e,10104,1,149.71411,82.65633999999999,82.65634,9.0,4.478269180184132,53.57950081981588,false
484083cfcf6b,aff31bcb74e4,2024-07-06,2024-07-07,,CH,bbb20400,10052,1,64.13845,25.989370000000005,25.989370000000005,4.75,1.918518193774661,31.48056180622534,false
484083cfcf6b,7f6a610c34e4,2024-07-06,2024-07-07,,CH,bbb20400,10148,1,116.32748000000002,58.44825000000001,58.44825,4.75,3.4796036825953545,49.64962631740467,false
24f38435d510,7c28b5f2cb2f,2024-07-06,2024-07-08,,CH,f9d7c3f4,10038,1,148.40289,78.38869000000001,78.38869,4.75,4.439047786058748,60.825152213941266,false
24f38435d510,96182f92b98e,2024-07-06,2024-07-08,,CH,f9d7c3f4,10098,1,132.76721,59.88316999999999,59.88317,4.75,3.9713511617711545,64.16268883822885,false
73c5881c6402,17d6c2babc8e,2024-07-06,2024-07-09,2024-08-05,CH,1cf84e3f,10027,1,216.87084000000002,124.82567000000002,124.82567,4.75,6.4870705830776,80.80809941692242,true
73c5881c6402,f98dfd2d2447,2024-07-06,2024-07-09,2024-07-24,CH,1cf84e3f,10320,1,46.73386000000001,24.03491,24.03491,4.75,1.3979096887330125,16.551040311266995,true
c1337fa44ead,0df7272a0aba,2024-07-06,2024-07-08,,CH,7c2d1426,10320,1,46.73386000000001,24.03491,24.03491,9.0,1.3979096887330125,12.301040311266995,false
eeac822feb74,9ec39c3c0550,2024-07-06,2024-07-10,,CH,b4c7d06a,10368,1,94.45732000000001,54.910430000000005,54.910430000000005,9.0,2.8254204296361256,27.72146957036388,false
