line_id,order_id,sku_id,qty,unit_price_paid,unit_cost,is_returned
8b162e5f6818,0ce16bbdadbe,10351,1,198.61,105.54,False
6b420a7a5626,0ce16bbdadbe,10320,1,37.78,19.43,False
0be8e473c6a8,8647beedbbad,10065,1,144.47,76.57,False
63f3b88205ff,865c3256a9d6,10319,1,226.83,108.14,False
d004a0f2cd2b,865c3256a9d6,10496,1,60.72,34.23,True
3ac344b498cf,0991d1af22bc,10014,1,48.61,23.3,False
411ab7b9bfda,0991d1af22bc,10466,1,95.0,40.67,False
529ea02e3dfa,96d96d14ccf2,10019,1,229.52,114.62,False
e3d406e232ae,f53b80098753,10322,1,29.44,10.21,False
d7045b899151,2ab4f332deff,10241,1,142.88,56.17,False
ffefa055cd6d,5c768d2caec6,10190,1,175.03,98.43,False
fe8a9ebaaf16,5c768d2caec6,10284,1,172.03,90.91,False
c7bd27f96db6,5c768d2caec6,10384,1,173.1,78.12,False
793ab8f2e518,5c768d2caec6,10422,1,357.46,157.38,False
c0e768e227fb,4f979a4e2baa,10465,1,58.36,34.82,False
fd32df3b37cf,150fc59f42de,10163,1,56.69,24.78,False
0ee2d1f6528f,150fc59f42de,10204,1,85.02,49.09,False
219dfae03f26,2ed3567b6036,10320,1,37.78,19.43,False
8db55e35f2f5,2ed3567b6036,10472,1,127.1,49.21,False
45e1250d3b3f,2ed3567b6036,10212,1,62.39,34.38,False
f43c1d47a4da,d6ac068e1779,10216,1,137.24,76.21,False
93825cd37bf8,dc6d1b918b24,10094,1,113.98,53.98,False
123c1a172797,6202a4b32e4e,10204,1,85.02,49.09,False
06f14b50b5bb,d68e0c1941a1,10065,1,144.47,76.57,False
3b6f395d8a9f,d68e0c1941a1,10128,1,99.11,57.33,False
af1e9ac83b9c,d68e0c1941a1,10036,1,70.15,32.92,True
9d169cfeb780,b2e706d9a107,10208,1,306.83,175.59,False
6f39ad18d320,5376f3150a4a,10133,1,127.85,62.33,False
6e3c61b21fc8,5376f3150a4a,10053,1,118.18,50.47,False
c5f781f2f833,812822491b37,10440,1,448.41,227.68,False
e78275f0872c,4c21b167307c,10440,1,448.41,227.68,False
c82455e737d6,4c21b167307c,10062,1,119.36,49.64,True
f7527db12ee6,00f62162383a,10157,1,201.27,136.78,False
78afb531e6ad,00f62162383a,10399,1,208.59,88.22,False
ea7aa706dcfa,c272de2d8f7b,10028,1,89.48,57.03,False
c9907bca0daa,c272de2d8f7b,10065,1,144.47,76.57,True
5a09272ed496,c272de2d8f7b,10409,1,310.2,182.75,False
d1512e43b2d5,1efec3e7dbbb,10322,1,29.44,10.21,True
c774fe1328c4,1efec3e7dbbb,10065,1,144.47,76.57,False
042a31a465a0,1c7af5925d73,10429,1,67.18,30.19,False
916af519e0dc,d8a6ead010f8,10440,1,448.41,227.68,False
ae95af70cf22,d8a6ead010f8,10322,1,29.44,10.21,True
0837558e1b6a,1a27c2756e46,10200,1,61.83,36.39,False
2dcbaee81d78,bdd32e01a5c2,10036,1,70.15,32.92,False
e7f42bcedddb,3a03af4dee45,10405,1,134.81,56.13,False
894e66a67dc1,956ca9621073,10052,1,51.85,21.01,True
28291bc8b1d2,3b560cdafe59,10472,1,127.1,49.21,False
492768ec2a31,6287ab703a31,10228,1,338.29,206.86,False
c67cb5229b88,d454a82074fa,10099,1,69.2,22.06,False
68e88c9912d9,d5c29b411e5f,10135,1,112.85,64.12,False
63f9461eaf3f,d5c29b411e5f,10324,1,135.03,63.05,True
069b3a9a9b7b,1697bb118805,10311,1,61.82,36.27,False
7dee4b3219e5,3c4e8cbcfbe9,10124,1,179.35,85.22,True
a96d1ba3e949,3c4e8cbcfbe9,10320,1,37.78,19.43,False
8273c6785d1b,c55db8b0b232,10275,1,58.67,28.31,False
55bfa7025b96,c55db8b0b232,10334,1,148.84,105.77,False
73b20050f190,7825f71eba77,10005,1,209.42,113.45,False
74dd800b3b0d,8d1941d8f4fc,10009,1,96.1,45.36,False
203f1e351ada,8d1941d8f4fc,10005,1,188.48,113.45,False
0d4d5f2d5aaf,9ae571b6520b,10429,1,67.18,30.19,False
7071b4b298d8,2ba36e0f8467,10368,1,76.36,44.39,False
e5a819c450b4,2c8335274d89,10320,1,37.78,19.43,False
0e5d7da3cdad,2c8335274d89,10263,1,123.68,58.57,False
ef7dbe1c01cf,2c8335274d89,10442,1,63.3,26.66,False
80d4b2763876,4e8dbe4211c9,10231,1,125.9,64.01,False
0a1f2ef40227,4e8dbe4211c9,10401,1,152.87,83.25,False
b3dd0e63e23b,53a2beaa75a0,10189,1,31.57,17.35,False
73c2011fdfbe,53a2beaa75a0,10299,1,244.47,132.39,False
429f4796c58c,751f9d15238f,10200,1,61.83,36.39,False
c6aaf103770c,751f9d15238f,10296,1,93.48,38.49,False
24befaf9a583,2506a165edd7,10320,1,37.78,19.43,True
f5e47988d6b0,87e12ec15081,10406,1,95.87,47.14,False
6d62346a5f7a,218587583a1b,10375,1,87.64,46.69,False
1cee3ffe6806,7f99fe24e0f4,10240,1,74.08,32.0,False
2f4eb155ee35,98fe81cc3bca,10091,1,141.97,81.96,False
e7d4b401a276,98fe81cc3bca,10324,1,135.03,63.05,False
7fa29cded56e,98fe81cc3bca,10494,1,370.98,162.3,False
62e6d4fef8e3,cc5a0e67da30,10418,1,78.66,35.23,False
529b7fbae05f,cc5a0e67da30,10133,1,127.85,62.33,True
7a34e5ed8488,08106163f4ff,10350,1,94.98,52.27,False
90c07fc6dc7c,6bf3f02ab9a1,10265,1,213.42,91.72,False
059b3e9f0597,6bf3f02ab9a1,10210,1,69.27,40.44,False
9a4e72b696ea,c6411871b23e,10064,1,142.04,74.42,False
4bc89efe5655,c6411871b23e,10320,1,37.78,19.43,False
0475ebc2e956,c6411871b23e,10094,1,113.98,53.98,False
b93c4684bd4c,a494780ed68c,10150,1,79.03,32.27,False
7a7f4af95c56,bc3078bd4eae,10001,1,310.47,171.09,False
453834a4db6d,a671255d30fe,10198,1,133.08,64.93,False
9d26fbbfe824,a671255d30fe,10472,1,127.1,49.21,False
3570044e401a,a671255d30fe,10328,1,79.63,36.2,False
39fdf25dad13,fd26cab59f7b,10285,1,34.77,14.36,False
b76e5aa95e04,fd26cab59f7b,10004,1,79.13,44.03,False
34a365f055a4,fd26cab59f7b,10497,1,308.25,156.64,False
72282cdf7b8b,7cfcd43bdffe,10308,1,163.46,84.94,False
cc356174fa14,c92143eb359e,10260,1,20.0,10.98,False
44be89c939ec,f8f5c3697536,10204,1,85.02,49.09,False
c78af32de5ec,b8da3a035d74,10056,1,42.56,20.71,False
675e9f5f25dc,b8da3a035d74,10137,1,161.63,93.8,False
9b0efc002004,7b3e28578d60,10022,1,161.45,71.31,False
bc653c724606,7b3e28578d60,10466,1,95.0,40.67,False
b5d623a86797,7b3e28578d60,10193,1,161.78,75.66,False
f4a1b6360b2d,7b3e28578d60,10183,1,130.21,60.52,False
024971614704,6c3f77e87ffa,10180,1,23.98,12.68,False
f7dee0db148a,635cae473baa,10076,1,72.61,36.69,False
5b7514112258,f801de98eaa9,10073,1,66.76,35.98,True
eba3bfaa3924,bbd189c44451,10014,1,48.61,23.3,False
ea72ea637f59,ae085315be6b,10223,1,199.86,86.53,False
3ae91be8bf29,ae085315be6b,10326,1,58.74,23.78,False
d817f5ec6a2e,ae085315be6b,10110,1,64.62,42.73,False
dfe708ffd14c,1d43dad94643,10447,1,82.77,49.07,False
18900e106e60,78b7d86bea94,10048,1,200.62,96.24,False
b11f692f5681,78b7d86bea94,10466,1,95.0,40.67,False
ba3c60673a75,78b7d86bea94,10385,1,91.72,48.69,False
276f1bf245f2,5b2e5723943f,10320,1,37.78,19.43,False
152e5e407220,780cb85d6b98,10447,1,82.77,49.07,True
8f7443953e60,780cb85d6b98,10053,1,118.18,50.47,True
9058fb19b846,780cb85d6b98,10216,1,137.24,76.21,False
745a3224474b,e153a8ea4321,10320,1,37.78,19.43,False
a108ec793cd1,e153a8ea4321,10447,1,82.77,49.07,False
e8f19043f179,66f7d4185c4e,10486,1,68.29,24.44,False
dc45186ea531,ff5e89f08d46,10322,1,29.44,10.21,True
6e2d80a6749c,470ce6c134fd,10328,1,79.63,36.2,False
f871767274fa,470ce6c134fd,10069,1,81.74,40.21,False
7a4593be8319,470ce6c134fd,10338,1,90.24,44.37,False
2137a783f505,8d45bc7d4418,10180,1,23.98,12.68,False
9104e8d0bdca,8d45bc7d4418,10320,1,34.0,19.43,False
24a1ca4808ed,8d45bc7d4418,10494,1,370.98,162.3,False
bfa0eb8c65ad,1c10429f835a,10255,1,221.72,123.44,False
f17182ed2c47,1c10429f835a,10447,1,82.77,49.07,True
8314dea1092a,1c10429f835a,10313,1,110.78,53.65,False
1abc76b3d5ff,849edf4064da,10320,1,37.78,19.43,False
df858de82eb4,849edf4064da,10206,1,186.78,94.88,False
61e794a52245,036922eadc9c,10320,1,37.78,19.43,False
29536fd2b70b,036922eadc9c,10265,1,213.42,91.72,True
a6f40525ddd7,036922eadc9c,10021,1,134.33,76.61,False
c2227f8cb487,f5f4c5eb9dce,10054,1,102.56,60.78,False
44d62ae1b551,f5f4c5eb9dce,10296,1,93.48,38.49,False
d511a78de9cc,f5f4c5eb9dce,10429,1,67.18,30.19,False
77539e6920aa,f5f4c5eb9dce,10494,1,370.98,162.3,False
43c89e1560f7,e97b4f4a916c,10350,1,94.98,52.27,False
72e291ff0220,0bbb0ca18a47,10184,1,124.56,84.15,False
c970c0710abb,0bbb0ca18a47,10052,1,51.85,21.01,False
d65131f707b3,52ea011e8c90,10440,1,448.41,227.68,False
1b61ae74bfdb,4377e7dfd185,10211,1,55.88,20.39,False
3d3e40d307d0,e01553b7188c,10022,1,161.45,71.31,False
f9fb0179fc78,e01553b7188c,10036,1,70.15,32.92,False
8582ddbaf067,fc71b759079c,10319,1,226.83,108.14,False
9a223e0200a0,360419924a91,10447,1,82.77,49.07,False
e1d31a034dc2,d4be9c8b2130,10320,1,37.78,19.43,False
4bac88d3d80f,d4be9c8b2130,10167,1,177.34,98.05,False
706f5d9a8726,d4be9c8b2130,10009,1,96.1,45.36,False
5edbf2c3fdd5,d4be9c8b2130,10322,1,29.44,10.21,False
1eadf7b3b3a4,cec3f85dbc46,10204,1,85.02,49.09,False
4649309c175d,cec3f85dbc46,10026,1,62.16,24.14,False
4fc58fa2986e,6e5f1810c422,10418,1,70.79,35.23,False
d909f9de5fd5,3becb3e66dab,10399,1,208.59,88.22,True
24924d856714,3becb3e66dab,10157,1,201.27,136.78,False
138a54ca6496,4459e0acabcf,10377,1,138.76,71.05,False
72a74c27b467,4459e0acabcf,10067,1,156.34,64.45,False
c747730612b5,23d969017dcf,10008,1,165.28,74.81,True
c3105195c565,752ff85d3491,10426,1,194.06,107.0,False
b259e60c66c6,f26ac31d9ab7,10204,1,85.02,49.09,False
9aa6ca614ecd,8a17d83d5824,10036,1,70.15,32.92,False
f8bbafd47c5a,8a17d83d5824,10320,1,37.78,19.43,False
ce01da5a182e,dd2dff831c21,10280,1,106.97,59.78,True
9f3206ab67d0,dd2dff831c21,10171,1,109.64,65.08,False
3208f39c275f,dd2dff831c21,10079,1,127.14,53.43,False
23685ada014c,dd2dff831c21,10114,1,141.98,59.91,True
097c444891c2,53632959d3bf,10035,1,244.11,157.53,True
1315f0a52622,c35e93067a85,10296,1,93.48,38.49,False
8622e2dc54cf,4ce3c1266924,10244,1,45.39,24.75,False
86eeb063f9a7,b89e56891d1f,10320,1,37.78,19.43,False
86165554e00e,b89e56891d1f,10096,1,31.07,17.57,False
c9a4c0aa740c,b89e56891d1f,10084,1,69.06,38.87,False
c4e99b929090,b89e56891d1f,10245,1,261.07,156.21,False
3a9f2f9ee705,72e96707396e,10189,1,31.57,17.35,False
a3511834637c,72e96707396e,10342,1,101.71,55.49,False
ec0ea6afad53,e43c001f43ce,10189,1,31.57,17.35,True
48b161a3140f,b95c7c9ac4ac,10440,1,448.41,227.68,False
5e131dd789ac,4ab05a2caa9b,10399,1,208.59,88.22,True
b247251d0667,4ab05a2caa9b,10251,1,85.11,46.52,True
3b2e7f621795,51c263741874,10027,1,175.32,100.91,True
ff83f23539df,51c263741874,10190,1,175.03,98.43,False
001d90f54602,2681c59ca2b9,10084,1,69.06,38.87,False
009a8759dc57,eef10328a257,10065,1,144.47,76.57,False
ad823de9441a,d3f5195068d9,10036,1,70.15,32.92,False
b12af8a4c546,d3f5195068d9,10322,1,29.44,10.21,False
e41d36f8cd5a,8ff7efefba54,10472,1,127.1,49.21,False
f9e6b4c2920e,28ed2fd86f22,10184,1,124.56,84.15,True
3ab4ebadc381,28ed2fd86f22,10311,1,61.82,36.27,False
d248712c8046,59bc67ef0352,10355,1,37.8,17.25,False
759143211923,59bc67ef0352,10280,1,106.97,59.78,True
a907cd94704e,29d2d7a22d1d,10065,1,144.47,76.57,True
1b35f5b5e387,29d2d7a22d1d,10365,1,36.2,18.01,False
ae3d80df84ee,28251c7564cb,10262,1,126.26,74.7,False
c496d353ba1a,28251c7564cb,10320,1,37.78,19.43,True
d28065df4981,ff50a26114e6,10216,1,137.24,76.21,False
3a8bf4ea7f4b,5bc90983e82f,10215,1,77.83,42.47,False
ae2a43d9a442,ba3dfdb79902,10452,1,147.02,75.79,False
0cc0e938d773,f2890d7ad0c7,10271,1,120.05,65.36,False
7a86e4f26f58,63de725f6f6c,10221,1,47.18,22.68,True
fd302373ae52,63de725f6f6c,10189,1,31.57,17.35,False
d03dc925f931,63de725f6f6c,10027,1,175.32,100.91,False
833d1d59f7bd,a41003236f70,10171,1,109.64,65.08,False
4f00072c721d,a41003236f70,10472,1,127.1,49.21,False
ab75af9402b0,f4c5f87cf90e,10052,1,51.85,21.01,False
089313c0dd92,f4c5f87cf90e,10065,1,130.02,76.57,False
872106537880,f4c5f87cf90e,10133,1,127.85,62.33,False
5c33c082e56f,4f0b562a6682,10468,1,401.16,175.24,False
55eaa354afd0,b9d7e692b4a6,10004,1,79.13,44.03,False
d1683794dc8b,b9d7e692b4a6,10027,1,175.32,100.91,False
cca6d749fe5b,5049426c43b2,10472,1,127.1,49.21,False
f024f1765020,9062157f7567,10280,1,106.97,59.78,False
77ea7027ea48,05249838a0b7,10079,1,127.14,53.43,False
84951aeefd40,2787f2fd99ec,10027,1,175.32,100.91,True
3b1d6e0d756d,2787f2fd99ec,10481,1,89.6,53.12,False
f1818326fbe1,2787f2fd99ec,10364,1,76.58,31.63,False
3cea780e8598,2787f2fd99ec,10296,1,93.48,38.49,False
76e2966b451c,bfcd7d8564b5,10059,1,121.73,61.01,False
fac40eec9fd0,7e401d853cff,10472,1,127.1,49.21,False
ede1c488a11e,7e401d853cff,10014,1,48.61,23.3,False
b45dcf6b0767,7e401d853cff,10084,1,69.06,38.87,True
a7be9c69e824,3f4e98e6875d,10094,1,113.98,53.98,False
fd4e862f3fed,3f4e98e6875d,10447,1,82.77,49.07,False
391a813cfeca,77a4d15796a6,10009,1,96.1,45.36,False
3f2e31310167,77a4d15796a6,10320,1,37.78,19.43,False
225a471baac6,6396af5ce181,10386,1,231.06,101.58,False
ad6c30fecd3c,6396af5ce181,10472,1,127.1,49.21,False
0c3c6ed03235,6396af5ce181,10161,1,64.9,40.02,False
b51bea5c2c2b,a731439b1c80,10154,1,154.14,76.45,False
e32080751f76,a731439b1c80,10402,1,101.08,32.29,False
083f6fc9afdf,a731439b1c80,10065,1,144.47,76.57,False
b0c3312727dc,a731439b1c80,10281,1,200.82,84.06,False
965ae725fccb,d084f73540d8,10265,1,213.42,91.72,False
8c7ee93b68c3,96a56579e0fa,10437,1,101.35,41.86,True
b01ecafe43d1,96a56579e0fa,10440,1,448.41,227.68,False
935517be3205,f46a6016d62e,10226,1,139.77,78.77,False
83d13b3de06c,f46a6016d62e,10479,1,64.55,31.21,False
d959ac7bcfda,f46a6016d62e,10377,1,138.76,71.05,False
7a11c0d87f9d,65be567af34a,10235,1,153.81,78.91,False
76be22642b81,1c9bc7e72ead,10320,1,37.78,19.43,False
faee1a2e0869,4397c7096741,10065,1,144.47,76.57,True
5f9f40b6fcd2,4397c7096741,10104,1,149.82,66.82,True
8aad2b14c940,73248770544b,10403,1,52.96,28.68,False
e350527e4246,e2bcb341f8bc,10296,1,93.48,38.49,False
5b77adf027fb,e2bcb341f8bc,10133,1,127.85,62.33,True
0032c3a5d529,96751e8ae339,10253,1,37.45,16.39,False
a6889372c8d2,96751e8ae339,10271,1,120.05,65.36,False
bed62a002254,96751e8ae339,10150,1,79.03,32.27,True
8e44acbb9139,9b1d8f43d923,10086,1,56.96,26.27,False
25702bd295ef,9b1d8f43d923,10312,1,283.39,149.78,False
e62472795b21,9b1d8f43d923,10472,1,127.1,49.21,True
0cd9a0fba392,88b534dbbf13,10268,1,381.46,228.6,False
e382979fc632,88b534dbbf13,10328,1,79.63,36.2,False
ee1525bb1efd,88b534dbbf13,10161,1,72.11,40.02,True
db6c02752e10,969a35d2504e,10320,1,37.78,19.43,False
af626ef85b8d,969a35d2504e,10384,1,155.79,78.12,False
ed8847c72189,969a35d2504e,10311,1,61.82,36.27,False
b859d50aab73,e2f0022ad31d,10463,1,59.23,34.43,False
a18a840c3309,676aeede43cc,10494,1,370.98,162.3,False
bba8b08caa12,714972661fa6,10408,1,70.77,30.65,True
6a0b9ac60277,714972661fa6,10320,1,37.78,19.43,False
32e1ef2f192f,b7e2e81235b0,10003,1,57.62,32.57,True
eda7fc619bb8,73e677c480da,10106,1,85.32,43.26,False
d81630ae3ab3,0f0d7c2f10cd,10009,1,96.1,45.36,False
cbbf08a5b8e2,0f0d7c2f10cd,10075,1,123.67,55.38,False
9286f3662e2a,0f0d7c2f10cd,10238,1,154.1,111.7,True
6f5a16847cd2,0f0d7c2f10cd,10368,1,76.36,44.39,False
20b2221593fe,c3ede4d805b0,10065,1,144.47,76.57,False
e1158837fd29,c3ede4d805b0,10006,1,58.9,23.99,False
417e5c7e52ab,423dde46011b,10052,1,51.85,21.01,False
f0f4588cc601,423dde46011b,10320,1,37.78,19.43,False
f7d07f945762,f8b67a09ce0a,10320,1,37.78,19.43,False
540a4b1c99e3,9b0a1b08370d,10328,1,79.63,36.2,False
311a9426646a,82a96988a7fd,10085,1,20.47,10.71,True
26debb00d102,82a96988a7fd,10472,1,127.1,49.21,False
522534d603db,bf3166badf17,10198,1,133.08,64.93,False
4e99f2749010,b575e0cd2812,10081,1,165.67,52.93,False
0881060dc195,e1aec6af5e73,10180,1,23.98,12.68,False
b44187f37a8f,4b96cb629ac2,10333,1,142.61,69.3,False
8e7e8cfd8414,4b96cb629ac2,10377,1,138.76,71.05,False
03c6bc918092,4b96cb629ac2,10242,1,124.94,50.21,False
533dc89f1278,9847e0457ee2,10324,1,135.03,63.05,False
50381d1c34dc,9847e0457ee2,10219,1,310.57,158.08,False
2e61012ded93,a9f7c0407a1a,10084,1,62.15,38.87,False
e86531f4c89d,1498ac7e7e4c,10440,1,448.41,227.68,False
672681e512f0,1498ac7e7e4c,10137,1,161.63,93.8,False
dc3719a576ee,cc3bd8b484aa,10027,1,175.32,100.91,False
ccf91c2b0846,cc3bd8b484aa,10322,1,29.44,10.21,False
d3af65a16f9f,1d330771267f,10079,1,127.14,53.43,False
dbdc5756e685,a53691203c83,10251,1,85.11,46.52,False
703b5c27fa5a,4ebf3bfb88ba,10331,1,130.99,77.04,False
771b19c59344,907b4376f04f,10320,1,37.78,19.43,False
796a6f9326dd,adb7e1a26c90,10189,1,31.57,17.35,False
44b3a098d7fe,1f970ac4df06,10440,1,448.41,227.68,False
ca036197d0f0,9ba485e6971a,10216,1,137.24,76.21,False
77451d1275ea,9ba485e6971a,10447,1,82.77,49.07,False
deef078b2b3a,9ba485e6971a,10161,1,72.11,40.02,False
e6561e8c6b6d,eb72410b313a,10099,1,69.2,22.06,False
9d5749ca564e,eb72410b313a,10005,1,209.42,113.45,False
a2a7a7c80207,456fe318bc61,10084,1,69.06,38.87,False
49b3afcb5175,9ef99115d1c1,10275,1,58.67,28.31,False
5b791119f8ea,9ef99115d1c1,10238,1,171.22,111.7,False
d486f1b87d2d,45e5748ccf83,10106,1,85.32,43.26,False
f633800b2596,45e5748ccf83,10149,1,153.42,82.24,False
1319c004a555,7bc888302122,10220,1,46.08,30.56,True
899c50c37339,bb75100987e2,10472,1,127.1,49.21,False
563c19a00301,bb75100987e2,10027,1,175.32,100.91,False
0b2fd949b50c,20affd0b52f4,10014,1,48.61,23.3,False
99be078612de,7763b80dba98,10053,1,118.18,50.47,False
3ca1295e4926,b8d35308f7e2,10233,1,93.16,46.74,False
bef943c505c1,e433e2b84051,10065,1,144.47,76.57,False
550734906cc5,e433e2b84051,10233,1,93.16,46.74,False
196c1e4a666c,e433e2b84051,10163,1,56.69,24.78,True
c682ee1e6feb,20fcae1f35b9,10281,1,200.82,84.06,False
9fcc7e6d4bf6,20fcae1f35b9,10163,1,56.69,24.78,False
bb8d3d749bae,ef05f8a7e89f,10094,1,113.98,53.98,False
9b6f11e13ab6,ef05f8a7e89f,10084,1,69.06,38.87,False
265c870adebb,ef05f8a7e89f,10426,1,194.06,107.0,True
4d48a771a600,0a6a95e71927,10104,1,149.82,66.82,True
6521c6ad49c7,0a6a95e71927,10184,1,124.56,84.15,False
4104b3d0c51f,0a6a95e71927,10490,1,59.71,32.47,False
a40268c79aed,0a6a95e71927,10163,1,56.69,24.78,False
4bb5d3a16216,dc324ca64eb5,10322,1,29.44,10.21,False
c09a4a37d378,dc324ca64eb5,10328,1,79.63,36.2,False
1bf0bab8d067,8cc362d8ec39,10442,1,63.3,26.66,False
5d4d1108a08f,4a1225b6a974,10143,1,47.34,24.75,False
07be9283c217,4a1225b6a974,10496,1,60.72,34.23,False
b52d7e6cdacd,a6f159d74e9c,10094,1,113.98,53.98,False
425dab8c88f9,a6f159d74e9c,10271,1,120.05,65.36,True
7b4ff447c6ed,5993702773fe,10090,1,222.2,94.69,False
00139fff4280,30d0fe699c60,10165,1,137.46,47.18,False
859f655a09c9,ed3b2370d289,10164,1,157.69,68.57,False
c920b226f250,b159cdfaa74e,10440,1,448.41,227.68,False
ab00d5c5709b,877ea6983fe2,10471,1,153.81,66.2,True
3d4aa84cdddd,877ea6983fe2,10189,1,31.57,17.35,False
48b90ffbb752,d40498dd893c,10204,1,85.02,49.09,False
17b609011699,d40498dd893c,10084,1,69.06,38.87,False
1723337a00a5,d40498dd893c,10472,1,127.1,49.21,False
7cec58902de6,d40498dd893c,10218,1,104.38,45.46,False
6e1df43ecb7e,ec02af16b57b,10157,1,201.27,136.78,True
905160ed2be3,ec02af16b57b,10485,1,81.52,39.58,False
9d26b585ca08,3a13c070d3a1,10173,1,110.53,61.22,False
fec9919c35b1,ad163a6649ce,10189,1,28.41,17.35,False
d287a04ab877,ad163a6649ce,10027,1,175.32,100.91,False
8bb6a6199597,201e58679efc,10447,1,82.77,49.07,False
813d189065eb,201e58679efc,10351,1,198.61,105.54,False
d54d8a3cb2f3,430a292d25e4,10133,1,127.85,62.33,False
7bd3cde32994,e30585b97c23,10398,1,160.76,81.13,True
cd29339aa081,132487d37c0e,10137,1,161.63,93.8,True
311ce739ca1f,132487d37c0e,10163,1,56.69,24.78,False
be6fbb61ca8f,7d280cadeb9e,10104,1,149.82,66.82,False
8cfc3992115f,ce57738f8c87,10467,1,179.56,96.97,True
29a8a6a52b24,ce57738f8c87,10445,1,76.76,36.54,False
bd724388bb78,ce57738f8c87,10084,1,62.15,38.87,False
10707f3165bc,b87238bbed5a,10296,1,93.48,38.49,False
36d7c029bc9d,3fbfedf7acc9,10446,1,73.55,40.83,False
60106e0aff11,76c5c9df4c58,10022,1,161.45,71.31,False
0dff3312ceb9,fbeebfefd42d,10065,1,144.47,76.57,False
0c7bcbd2d5e1,fbeebfefd42d,10002,1,166.09,83.16,False
a71fc265759d,aae3596eeec3,10320,1,37.78,19.43,False
3baae780a46b,aae3596eeec3,10190,1,175.03,98.43,False
7b2e66725838,a0dee902ab76,10280,1,106.97,59.78,False
fdcd73be8034,8897a97ed44e,10360,1,113.92,41.4,False
efef46131718,8897a97ed44e,10264,1,275.64,142.53,False
5586a9c59295,b33be9268a0a,10052,1,51.85,21.01,False
9fe3e1a13fbd,4fd9b128b631,10368,1,76.36,44.39,False
ddc88dce30ee,4fd9b128b631,10320,1,37.78,19.43,False
e947ca2b0fba,4fd9b128b631,10447,1,82.77,49.07,True
f5e6efb8b05b,4fd9b128b631,10442,1,63.3,26.66,False
c74329e524a0,76d41eaf69de,10253,1,37.45,16.39,False
40c27af16f63,5010ccfc18b3,10189,1,31.57,17.35,False
0bae1a26ed44,94c4d10eccbb,10271,1,120.05,65.36,True
3de463b16045,94c4d10eccbb,10162,1,101.77,54.17,False
9adf796282a7,3f29161db2ef,10028,1,99.42,57.03,True
4a247bd93850,3f29161db2ef,10082,1,59.25,29.74,False
2b9cfa9dff5f,3f29161db2ef,10216,1,137.24,76.21,False
1e8bddab1296,3f29161db2ef,10406,1,95.87,47.14,True
f5efd191c83d,133de1a4d676,10097,1,73.92,50.31,False
16d85b8843cc,133de1a4d676,10014,1,48.61,23.3,True
8447b8a8ad3b,3bbefb3ece3e,10066,1,74.44,32.04,False
432ede593b86,56f4a8b7b580,10180,1,23.98,12.68,False
ca3d20634982,56f4a8b7b580,10098,1,87.41,48.41,False
20adb494b643,9609a6da283e,10485,1,81.52,39.58,True
b65bc8341053,df0b3d502cdb,10133,1,127.85,62.33,False
4e3ff106ed54,df0b3d502cdb,10021,1,134.33,76.61,False
2fc976d75b28,338d15405e90,10280,1,96.27,59.78,False
98f1b8325a5b,17af60705710,10190,1,175.03,98.43,False
62f1917894be,dc8beee3869c,10155,1,67.3,27.08,False
bfcb84052d08,050e916b067d,10065,1,144.47,76.57,True
86d1bd9169cf,d1969dc67804,10041,1,122.93,70.37,False
0426480f45b4,d1969dc67804,10159,1,81.58,37.47,False
4005f3ceacdc,7280847bad04,10415,1,59.76,30.42,False
7644ad72c1b2,6edeccbdeb9b,10322,1,29.44,10.21,False
ae3061c7a6e1,6edeccbdeb9b,10472,1,127.1,49.21,False
db1574655f9f,078131c6c195,10133,1,127.85,62.33,False
e23af44c8023,951a9645703e,10440,1,448.41,227.68,False
fc3cfc6e6f10,83ef6424caf9,10036,1,70.15,32.92,False
9aced7d5f705,cafcf5b08ea3,10409,1,310.2,182.75,True
b80fac1a6bfd,dd825bf33de2,10308,1,163.46,84.94,False
4b46e69310ce,dd825bf33de2,10300,1,125.43,69.96,False
7a4c3d233b8f,dd825bf33de2,10165,1,137.46,47.18,False
05f0c139ba05,63423376ce86,10285,1,34.77,14.36,False
cbf93aec66e7,14c1003b686a,10280,1,106.97,59.78,False
c061169cd8b0,14c1003b686a,10104,1,149.82,66.82,False
6fa551e0c517,e9bdf6acb540,10346,1,104.06,57.56,False
b186192a301e,e9bdf6acb540,10476,1,438.45,245.85,False
d788d3e44c65,3360ea517e07,10031,1,160.93,74.18,False
34bd114d89ef,44a26a5b1ce0,10133,1,127.85,62.33,False
f0cb27f9a40b,d0b8376af16e,10327,1,130.86,58.61,False
f5cdbfa68288,23c827550a4e,10022,1,161.45,71.31,False
a1ebfb3155f2,23c827550a4e,10420,1,135.78,55.72,False
27d127b23e3e,23c827550a4e,10343,1,51.06,25.49,False
5e80fdf8e4ea,1a0bc561eeb5,10303,1,106.33,45.67,True
8ad8d5a1a2e4,b6c60a5fb319,10169,1,63.62,25.71,False
98b897a84135,6f372abd380a,10253,1,37.45,16.39,False
c9b66d4f81e3,6f372abd380a,10472,1,127.1,49.21,False
5455ea4806da,6f372abd380a,10061,1,76.87,32.37,False
9b0934dac5c5,6f372abd380a,10108,1,431.03,173.46,False
e231a2b36275,2e153d13f2d0,10386,1,231.06,101.58,False
740b80b0e623,0a550c79e095,10320,1,37.78,19.43,False
