order_id,customer_id,shop_id,order_date,currency_code
60c8b26a4477,5bd021e6,DE,2024-06-10,EUR
9f3ea2a572a4,bd636619,DE,2024-06-10,EUR
ef00f2427131,87885abd,DE,2024-06-10,EUR
666eb9940af9,c99ec3f3,DE,2024-06-10,EUR
5e430b6e1c98,e0b66b03,DE,2024-06-10,EUR
dc61f9cc71ad,4db730eb,DE,2024-06-10,EUR
ce15cbeba171,ee629d19,DE,2024-06-10,EUR
49d450278b0c,4048bc32,DE,2024-06-10,EUR
4d675ecd2bf9,452ffdcd,DE,2024-06-10,EUR
c99dcb2ca4d9,0701c3a8,DE,2024-06-10,EUR
7b36806cb273,267cde5e,DE,2024-06-10,EUR
56ca609d6e19,374bf37b,DE,2024-06-10,EUR
b4cb315e5c7e,0701c3a8,DE,2024-06-10,EUR
e0b12ae63a6b,4d22011a,DE,2024-06-10,EUR
4b07ce3688ba,018810ec,DE,2024-06-10,EUR
16b286475a72,fffa8af7,DE,2024-06-10,EUR
742d1a25c0c1,7a32f735,DE,2024-06-10,EUR
2c27963b759c,8b44b0ab,DE,2024-06-10,EUR
22b1d7101436,1efcf0fa,DE,2024-06-10,EUR
542697bfd08a,68065792,DE,2024-06-10,EUR
74fae46bbf3e,99dd9e5a,DE,2024-06-10,EUR
ffac8c52b400,c99ec3f3,DE,2024-06-10,EUR
4c923ff23608,c9ad73dd,DE,2024-06-10,EUR
25459dbb4adf,2691d497,DE,2024-06-10,EUR
7819186522ee,a8bb199b,DE,2024-06-10,EUR
905d0d55341d,d887bd58,DE,2024-06-10,EUR
2e5f91f80b1d,7ffec7ad,DE,2024-06-10,EUR
56e2059ef6f5,1ef26e4f,DE,2024-06-10,EUR
08b0d724661f,f4791f84,DE,2024-06-10,EUR
f52576985da8,8e4f4a0c,DE,2024-06-10,EUR
80d8aaaf9130,6b3d40ba,DE,2024-06-10,EUR
59c1fe967da5,934f64f5,DE,2024-06-10,EUR
56b29abbc792,44770176,DE,2024-06-10,EUR
5247a481ffd6,0e890e0f,DE,2024-06-10,EUR
07d86d08ab6a,e0b71a50,DE,2024-06-10,EUR
6af6022f7119,d1e566a4,DE,2024-06-10,EUR
7b9486aa0412,882fae6c,DE,2024-06-10,EUR
3287abcfba9e,f4791f84,DE,2024-06-10,EUR
b7708907ca76,8aa596e3,DE,2024-06-10,EUR
de2651f847bc,a7edd068,DE,2024-06-10,EUR
23b3a122fbb7,882fae6c,DE,2024-06-10,EUR
75ffb8a58fdd,0e890e0f,DE,2024-06-10,EUR
3ce7721ba07b,6b4e7c1f,DE,2024-06-10,EUR
e253fa0e934c,22dd49cb,DE,2024-06-10,EUR
5d9a608bd94f,ec77adc1,AT,2024-06-10,EUR
037acdf47994,c22b17df,AT,2024-06-10,EUR
6ad04a300887,c839f144,AT,2024-06-10,EUR
3def96e7850a,61f3b913,AT,2024-06-10,EUR
8d81e028e4b5,fbe3fc55,AT,2024-06-10,EUR
da90811f2740,a0f353f9,AT,2024-06-10,EUR
3bb730c3a2f8,178dbb49,AT,2024-06-10,EUR
82161bc5f21d,ba5bcc22,AT,2024-06-10,EUR
bc2159b8f26f,47c67436,AT,2024-06-10,EUR
0f31185b7657,0e890e0f,AT,2024-06-10,EUR
3fcf3990047f,591ce901,AT,2024-06-10,EUR
842054b8c729,92ce69e2,AT,2024-06-10,EUR
32f74a391238,6a33c61d,AT,2024-06-10,EUR
8c7a9eb86e9d,7400574e,AT,2024-06-10,EUR
9608b4ca67c2,afaf0ae2,AT,2024-06-10,EUR
5eeefd20e1db,3f07832a,AT,2024-06-10,EUR
ff89a0d7985c,f872707c,CH,2024-06-10,CHF
9a680cdc7092,187f3d9e,CH,2024-06-10,CHF
cccbd75a0e97,d887bd58,CH,2024-06-10,CHF
37c4b1b6cb74,8dbec070,CH,2024-06-10,CHF
fe028d0a87be,882fae6c,CH,2024-06-10,CHF
b324caf8989a,c6ae6015,CH,2024-06-10,CHF
0b6ec3ef5d90,d887bd58,CH,2024-06-10,CHF
472c858bc3e3,de61a05e,DE,2024-06-11,EUR
61d4c67a3742,029fea96,DE,2024-06-11,EUR
d25ef7ddd691,5685f7c7,DE,2024-06-11,EUR
ef886281144c,8e4f4a0c,DE,2024-06-11,EUR
4994d65d6016,82ac9f76,DE,2024-06-11,EUR
8273bc3e9769,64b3fae8,DE,2024-06-11,EUR
33d3f0f04c21,50ffed96,DE,2024-06-11,EUR
8748d61e9cbb,2686d495,DE,2024-06-11,EUR
3db871e9aa51,1cd703df,DE,2024-06-11,EUR
fa1db8573e2c,b5870b72,DE,2024-06-11,EUR
95c9886147d4,a157cf90,DE,2024-06-11,EUR
3483e4e804c5,882fae6c,DE,2024-06-11,EUR
ef1e8ede3778,591ce901,DE,2024-06-11,EUR
464bb3038a98,2af08dd3,DE,2024-06-11,EUR
084032019470,882fae6c,DE,2024-06-11,EUR
550b5251bd5a,d887bd58,DE,2024-06-11,EUR
4de7127a8fb3,f4791f84,DE,2024-06-11,EUR
ac5f917891f2,d887bd58,DE,2024-06-11,EUR
e07e42896521,076d9de0,DE,2024-06-11,EUR
a52ff59c4de1,a945ea59,DE,2024-06-11,EUR
acb6e5367286,f10e285d,DE,2024-06-11,EUR
33c537014993,7bca0808,DE,2024-06-11,EUR
264d4f3ad111,882fae6c,DE,2024-06-11,EUR
649181061a92,882fae6c,DE,2024-06-11,EUR
6a26bc836ffb,6b8421fd,DE,2024-06-11,EUR
0db9a8ddcb81,1efcf0fa,DE,2024-06-11,EUR
f3791e19e432,c839f144,DE,2024-06-11,EUR
aead179b4e23,140bab79,DE,2024-06-11,EUR
b9eb18ac7636,20d46306,DE,2024-06-11,EUR
c4defcc0f3fb,216128e2,DE,2024-06-11,EUR
e40a63cba787,66c4d70b,DE,2024-06-11,EUR
747d7b1d246c,fba9a9bd,DE,2024-06-11,EUR
cba5aa815b67,cfd79171,DE,2024-06-11,EUR
eea71dd8379b,ee629d19,DE,2024-06-11,EUR
df25e5d15825,4276eae4,DE,2024-06-11,EUR
d09636f7ce40,d887bd58,DE,2024-06-11,EUR
16e971ee51dd,5365e733,DE,2024-06-11,EUR
ed5b2f55730a,24047237,DE,2024-06-11,EUR
84d38e3b0df9,c9857cb2,DE,2024-06-11,EUR
241fdbb3044c,d361b03a,DE,2024-06-11,EUR
dd1eb249d5cb,df631071,DE,2024-06-11,EUR
b983c06f9684,a91fcaa7,DE,2024-06-11,EUR
40a9b01549c0,5bd021e6,AT,2024-06-11,EUR
190936e229f6,0d9f2da5,AT,2024-06-11,EUR
2e93c2a282b4,392b18cb,AT,2024-06-11,EUR
1c81f920cf12,e6087c6b,AT,2024-06-11,EUR
911560195b78,ad1670df,AT,2024-06-11,EUR
f139d8309f6e,8e4f4a0c,AT,2024-06-11,EUR
dd0bfa4165de,0db8cfd1,AT,2024-06-11,EUR
ddfd07c6c70d,1bd60a05,AT,2024-06-11,EUR
b9aa347ac499,e59c6c2c,AT,2024-06-11,EUR
84217490de45,70c1f3fd,AT,2024-06-11,EUR
a06b6676f6d2,ad1670df,AT,2024-06-11,EUR
e53bc025fa3f,d121e061,AT,2024-06-11,EUR
dbe69105cafa,f3588d2a,AT,2024-06-11,EUR
f7d3b3b2fb91,de8238ae,CH,2024-06-11,CHF
7a8a48a6cff1,cfd79171,CH,2024-06-11,CHF
c958ffa49b2e,30a6348e,CH,2024-06-11,CHF
38ae3b153001,3f07832a,CH,2024-06-11,CHF
496cd630dc44,90aa44cb,CH,2024-06-11,CHF
de877eec19a1,a21c5f61,CH,2024-06-11,CHF
9bba8f7a08d0,b638cbc0,CH,2024-06-11,CHF
7538624dc131,47aa5bef,DE,2024-06-12,EUR
1c822c5cb61f,46c115ae,DE,2024-06-12,EUR
1ce312f838ec,0701c3a8,DE,2024-06-12,EUR
e92d48d5e5d6,0e890e0f,DE,2024-06-12,EUR
208872fdcd04,7400574e,DE,2024-06-12,EUR
1ad312f7f4bd,0c00f059,DE,2024-06-12,EUR
0ced21547f32,3c4b77b9,DE,2024-06-12,EUR
6938e8f3949c,4055b210,DE,2024-06-12,EUR
658f108d4f15,df631071,DE,2024-06-12,EUR
bc85110b94cd,c64c1d51,DE,2024-06-12,EUR
5201e33ba493,797ad3bc,DE,2024-06-12,EUR
6512152a714e,8fc014cf,DE,2024-06-12,EUR
8483d7b0aeb2,4df3a5f6,DE,2024-06-12,EUR
ec0bb78e3a93,f4791f84,DE,2024-06-12,EUR
3bb4ca8343e2,104b537e,DE,2024-06-12,EUR
9bae03c237e3,f4791f84,DE,2024-06-12,EUR
3ae53f9a5919,d887bd58,DE,2024-06-12,EUR
7da7399f2505,5357ac7d,DE,2024-06-12,EUR
2338bb410b7e,ab70104f,DE,2024-06-12,EUR
dae159f60dff,f4791f84,DE,2024-06-12,EUR
4e8cef89606b,f18688c1,DE,2024-06-12,EUR
d0aa340eeec4,2e71d374,DE,2024-06-12,EUR
3589bc2be70c,27607da8,DE,2024-06-12,EUR
464849a26456,140bab79,DE,2024-06-12,EUR
e364afaaa302,c9ad73dd,DE,2024-06-12,EUR
4d5f246c607d,7400574e,DE,2024-06-12,EUR
34315c3b1a0e,61139824,DE,2024-06-12,EUR
31a04b5b712e,882fae6c,DE,2024-06-12,EUR
c10b12a6eaa4,879ce262,DE,2024-06-12,EUR
a147970b1c46,ad72303a,DE,2024-06-12,EUR
3a1d244be799,50a272ce,DE,2024-06-12,EUR
a66374d6c85d,77619f5f,DE,2024-06-12,EUR
d30217f1cdc0,e59c6c2c,DE,2024-06-12,EUR
fc70338c5967,f0d245be,DE,2024-06-12,EUR
b9b2a094b4a5,256a6696,DE,2024-06-12,EUR
df396005fb1c,20afcc2c,DE,2024-06-12,EUR
b1d00c7e99be,78795a42,DE,2024-06-12,EUR
0e98522cebae,37510906,DE,2024-06-12,EUR
508a1709d30e,ba595b7a,DE,2024-06-12,EUR
d1390e7163fe,2309f2f8,DE,2024-06-12,EUR
dd30ddba92c2,d0d83f9f,DE,2024-06-12,EUR
dceb5621a39b,9d99268f,DE,2024-06-12,EUR
3712266d5604,e59c6c2c,DE,2024-06-12,EUR
083eb4f94f97,1b6ce4cf,DE,2024-06-12,EUR
8057efa468a8,8a7db73d,DE,2024-06-12,EUR
c613460a8a28,d5cabc68,DE,2024-06-12,EUR
1e788dd72e14,17f54a76,DE,2024-06-12,EUR
2df7c3361d3e,a9bb1e9b,DE,2024-06-12,EUR
7ec9db560a3d,e0b66b03,DE,2024-06-12,EUR
24177ea2c95b,e7e7db8d,DE,2024-06-12,EUR
05aa345a47f2,306326db,DE,2024-06-12,EUR
32d146fb6802,38be1efc,DE,2024-06-12,EUR
e45ca7cfedff,0e890e0f,DE,2024-06-12,EUR
c01886a9beb9,725fbf66,DE,2024-06-12,EUR
b2a7320c1123,a4d461fc,DE,2024-06-12,EUR
e08e43bb3bcb,cfd79171,DE,2024-06-12,EUR
9f0c65a1e95e,a2c90a60,DE,2024-06-12,EUR
6aea05c7cf79,1efcf0fa,DE,2024-06-12,EUR
7d7dcbebfb3c,85b367e2,DE,2024-06-12,EUR
39e2fdf24bce,8132123d,AT,2024-06-12,EUR
0b885dccc1c0,e5eb4ff6,AT,2024-06-12,EUR
f654837098c8,f4791f84,AT,2024-06-12,EUR
8c7fd9fe2732,33d5b596,AT,2024-06-12,EUR
d8fa95af01e6,9fefc6d2,AT,2024-06-12,EUR
3441c72ef91c,97d6f3c2,AT,2024-06-12,EUR
3a83f9c250fc,5abd346a,AT,2024-06-12,EUR
bcecf455365a,f4791f84,AT,2024-06-12,EUR
097bccdd9279,d887bd58,AT,2024-06-12,EUR
f6210b59d3fc,140bab79,AT,2024-06-12,EUR
12236b28451b,d887bd58,AT,2024-06-12,EUR
5875cb421ad6,882fae6c,AT,2024-06-12,EUR
fae81ba16509,d887bd58,AT,2024-06-12,EUR
8493e00ec5eb,770969ea,AT,2024-06-12,EUR
edfbc0d02d76,d887bd58,AT,2024-06-12,EUR
af0096ec3977,ee629d19,AT,2024-06-12,EUR
e05b8c8293cd,9d99268f,AT,2024-06-12,EUR
d0b9a9bcb94b,591ce901,CH,2024-06-12,CHF
e3ac3f4430a0,f8c0ad0f,CH,2024-06-12,CHF
ff794ad6421c,1a6df2f8,CH,2024-06-12,CHF
e39fe17fc0a6,c282782f,CH,2024-06-12,CHF
ad2593dd96dc,004fe4e6,CH,2024-06-12,CHF
3fcd6705f477,cb0a0e0a,CH,2024-06-12,CHF
a34ad1f3ea91,e3a38fcc,CH,2024-06-12,CHF
5866d32188d9,390d71d9,CH,2024-06-12,CHF
d26104ab7e2c,d887bd58,CH,2024-06-12,CHF
27d9fdb14f61,774fb8cf,CH,2024-06-12,CHF
b739650fd5f5,fd83dc44,CH,2024-06-12,CHF
d242f0a126bf,18a35f74,CH,2024-06-12,CHF
a1024304bffa,ad779d84,CH,2024-06-12,CHF
ce1ce96e83df,cd8f5533,CH,2024-06-12,CHF
7c1befc06cc8,c99ec3f3,CH,2024-06-12,CHF
60e03ebea916,a0d8a0e5,DE,2024-06-13,EUR
1965b6e319be,0701c3a8,DE,2024-06-13,EUR
3111df84351c,d2a698b6,DE,2024-06-13,EUR
4c8c61309ee3,b27b99ce,DE,2024-06-13,EUR
282669cab55e,c2522728,DE,2024-06-13,EUR
e8189b2c1c8a,3aaea0ee,DE,2024-06-13,EUR
082d4f1bee78,b5870b72,DE,2024-06-13,EUR
e59a022379cf,0e890e0f,DE,2024-06-13,EUR
e40284680824,882fae6c,DE,2024-06-13,EUR
15c5ed49da44,f6caf4e9,DE,2024-06-13,EUR
9c49ffd87dee,de61a05e,DE,2024-06-13,EUR
06919df0231b,0d484201,DE,2024-06-13,EUR
970c88ee73ab,19236b2d,DE,2024-06-13,EUR
ac3cf2a0c688,b4ffd35c,DE,2024-06-13,EUR
254dbd72a26f,765fe2e5,DE,2024-06-13,EUR
c4573015e65f,f4791f84,DE,2024-06-13,EUR
acbab9bc3d95,4c9e8e9a,DE,2024-06-13,EUR
2b90352cdf87,a21c5f61,DE,2024-06-13,EUR
24de02256ec2,2639bcd9,DE,2024-06-13,EUR
2480277e4bae,8e4f4a0c,DE,2024-06-13,EUR
272e5b547045,7b0e80e5,DE,2024-06-13,EUR
ce265b181dbd,30a6348e,DE,2024-06-13,EUR
23a3180f7809,7400574e,DE,2024-06-13,EUR
5f08af801be8,452ffdcd,DE,2024-06-13,EUR
a82690b907d1,ad1670df,DE,2024-06-13,EUR
157e7a8cabb8,b3a878c5,DE,2024-06-13,EUR
e87bee606942,61996f95,DE,2024-06-13,EUR
6777e9cbc0f0,029fea96,DE,2024-06-13,EUR
83bbd2693cad,882fae6c,DE,2024-06-13,EUR
eb0b0b81f3e0,ad1670df,DE,2024-06-13,EUR
0f6775483ae9,0701c3a8,DE,2024-06-13,EUR
8b4707bb3b90,d37f0ac1,DE,2024-06-13,EUR
896c5ef9d741,596f3ca8,DE,2024-06-13,EUR
29630fc480ac,b79664e9,DE,2024-06-13,EUR
a31fd1cdf757,9391dba1,DE,2024-06-13,EUR
06f87ae94a53,f8c0ad0f,DE,2024-06-13,EUR
1895089bee70,0f3a9a91,DE,2024-06-13,EUR
5fcfc33a036a,de61a05e,AT,2024-06-13,EUR
0077e5091b20,f4791f84,AT,2024-06-13,EUR
4425c3fe0afd,c9261d85,AT,2024-06-13,EUR
ee2ba8927d4e,6b445ba3,AT,2024-06-13,EUR
e62137b3f2cb,029fea96,AT,2024-06-13,EUR
635ac01cf1f4,c8866de5,AT,2024-06-13,EUR
bd2d9be9f192,7609bcb3,AT,2024-06-13,EUR
bf8cbf79701b,5a2664ba,AT,2024-06-13,EUR
292438456ac9,e59c6c2c,AT,2024-06-13,EUR
64b568cd3de9,0701c3a8,AT,2024-06-13,EUR
809625406e38,d887bd58,AT,2024-06-13,EUR
6f21c9df01d4,d887bd58,AT,2024-06-13,EUR
b2951b62ab5c,2bd385d6,AT,2024-06-13,EUR
c5ac4573c661,de61a05e,AT,2024-06-13,EUR
a7b6831fed0e,9294fe36,AT,2024-06-13,EUR
0c68e5332c69,9e7f53ef,AT,2024-06-13,EUR
6c36674194f0,408701e1,AT,2024-06-13,EUR
a0e7b95d3228,dab8578a,AT,2024-06-13,EUR
58fdf73e1a72,cfd79171,AT,2024-06-13,EUR
6def0b3edff4,5b5fb798,AT,2024-06-13,EUR
0cd1af19e437,d887bd58,CH,2024-06-13,CHF
99f169abe1ed,cfd79171,CH,2024-06-13,CHF
cae3fa1e3028,fd577764,CH,2024-06-13,CHF
07927777725e,1efcf0fa,CH,2024-06-13,CHF
fc735785e99f,591ce901,CH,2024-06-13,CHF
9b2b754c39d6,5ea61bc7,CH,2024-06-13,CHF
b180b121371a,1a6df2f8,CH,2024-06-13,CHF
fa36da0080a2,d887bd58,CH,2024-06-13,CHF
bed7ef843cf3,b7cefcaf,CH,2024-06-13,CHF
98ac281a5730,029fea96,CH,2024-06-13,CHF
4e81869d346e,7a4fe9cd,CH,2024-06-13,CHF
862c592fb589,882fae6c,DE,2024-06-14,EUR
b2f477cb4efc,4c9e8e9a,DE,2024-06-14,EUR
680375d6e4f3,b025e15b,DE,2024-06-14,EUR
2fd8bf33fbd1,66c94ca1,DE,2024-06-14,EUR
7afba06b3bb1,c22b17df,DE,2024-06-14,EUR
65b24e251032,d89cfcd5,DE,2024-06-14,EUR
1350845c99e9,37510906,DE,2024-06-14,EUR
19d2c44a76f1,d887bd58,DE,2024-06-14,EUR
71fec1f02b79,9c4a099b,DE,2024-06-14,EUR
979bc1fb8928,cfd79171,DE,2024-06-14,EUR
d9e649de1bfa,ee629d19,DE,2024-06-14,EUR
f26e6c1642e1,882fae6c,DE,2024-06-14,EUR
4663446b0743,295d47ee,DE,2024-06-14,EUR
2d378f22c709,d887bd58,DE,2024-06-14,EUR
c8699156f617,2639bcd9,DE,2024-06-14,EUR
df153c0ff5c6,8c252a08,DE,2024-06-14,EUR
0db1c4e3798e,0192c56d,DE,2024-06-14,EUR
53caa6b2231d,80db883d,DE,2024-06-14,EUR
a710fea40b0e,e0b66b03,DE,2024-06-14,EUR
76c9f97d8703,140bab79,DE,2024-06-14,EUR
7f8b1b8ac0e5,d887bd58,DE,2024-06-14,EUR
55eb5f74ee10,3f07832a,DE,2024-06-14,EUR
94a82911a818,ce3e8cdf,DE,2024-06-14,EUR
2d09fc553080,53ea2986,DE,2024-06-14,EUR
f17d9467a8fb,de61a05e,DE,2024-06-14,EUR
554c46b82c0f,787558ac,DE,2024-06-14,EUR
528c4735faab,1efcf0fa,DE,2024-06-14,EUR
7faa88889374,8c8ed35c,DE,2024-06-14,EUR
6b92ecf8c6a0,69f7b40c,DE,2024-06-14,EUR
8fcfd83f317b,d887bd58,DE,2024-06-14,EUR
0dac4ce4da0e,bbe1fb3c,DE,2024-06-14,EUR
14da438458ba,e7db06f3,DE,2024-06-14,EUR
26b7f2f1fa3d,882fae6c,DE,2024-06-14,EUR
b372dabe276d,d887bd58,DE,2024-06-14,EUR
b1da5a62b5db,f4791f84,DE,2024-06-14,EUR
d76f811841fe,72d9e281,DE,2024-06-14,EUR
e7cac4fd1577,54933615,DE,2024-06-14,EUR
0c416df5ae3a,d887bd58,DE,2024-06-14,EUR
0b58564a30ac,dc35f13c,DE,2024-06-14,EUR
b1526fe25358,70ce1631,DE,2024-06-14,EUR
9aa0a0da5728,052fadbe,DE,2024-06-14,EUR
73d7e069805a,ad37086c,DE,2024-06-14,EUR
fb80303777ce,882fae6c,DE,2024-06-14,EUR
2d73b78576e0,cfd79171,DE,2024-06-14,EUR
0f3e61884e1a,f63aa6ba,DE,2024-06-14,EUR
021227c6c201,4c374e8d,DE,2024-06-14,EUR
c3c468048ec3,d6b5c010,DE,2024-06-14,EUR
1495bc64babc,4bce64f1,DE,2024-06-14,EUR
da7462ebcdf4,550eb6b3,DE,2024-06-14,EUR
980433b80d00,a4a77bfb,DE,2024-06-14,EUR
63c16efa06cd,1efcf0fa,DE,2024-06-14,EUR
0753c2e958a2,f590b2bc,DE,2024-06-14,EUR
f5c0688fb0d8,64b3fae8,DE,2024-06-14,EUR
c60b8b6f7781,3f07832a,DE,2024-06-14,EUR
40ceb77c5c7d,2bd385d6,DE,2024-06-14,EUR
aabe0b7de9e0,882fae6c,DE,2024-06-14,EUR
5c1474a0403c,de61a05e,DE,2024-06-14,EUR
46fca365412c,d6300b54,DE,2024-06-14,EUR
6107122b7ffb,ccdc8e04,AT,2024-06-14,EUR
ad0e4445ebd2,f4791f84,AT,2024-06-14,EUR
36af4e017e30,8791cd03,AT,2024-06-14,EUR
57dbe71fd026,5a001a30,AT,2024-06-14,EUR
db1f1d748661,d887bd58,AT,2024-06-14,EUR
aeb0917001a8,f4791f84,AT,2024-06-14,EUR
da24292d7e6b,5bd021e6,AT,2024-06-14,EUR
215d449feef4,1efcf0fa,AT,2024-06-14,EUR
059c2ebcd7aa,c571c1d4,AT,2024-06-14,EUR
ca9edeeedb5a,34f4e87b,AT,2024-06-14,EUR
be6b36442306,d887bd58,AT,2024-06-14,EUR
a80e3c6ace1c,fbf214d1,AT,2024-06-14,EUR
f77a4e74ac6d,9a9f7651,AT,2024-06-14,EUR
00b0a0da41c2,d9c6fd30,AT,2024-06-14,EUR
0f0db036745d,1efcf0fa,AT,2024-06-14,EUR
fe8150a12148,8417d4aa,AT,2024-06-14,EUR
39f661ea14f7,882fae6c,AT,2024-06-14,EUR
a550adaf83b5,d887bd58,CH,2024-06-14,CHF
9378e5c0c49e,a3475654,CH,2024-06-14,CHF
db3b90ec5e0a,882fae6c,CH,2024-06-14,CHF
2a531dcb6768,550eb6b3,CH,2024-06-14,CHF
168184a88df3,18cced8f,CH,2024-06-14,CHF
430e31b1a694,f872707c,CH,2024-06-14,CHF
505a75530813,80a9fa0d,CH,2024-06-14,CHF
7b05b2248a4a,e59c6c2c,CH,2024-06-14,CHF
76ef33cf2ea7,0e890e0f,CH,2024-06-14,CHF
fbc175fa6772,ed29ebf6,CH,2024-06-14,CHF
60ebb4394ccd,19fa78bb,CH,2024-06-14,CHF
350b55b5c908,8768575f,DE,2024-06-15,EUR
9a6cad7812e0,882fae6c,DE,2024-06-15,EUR
6f4c930e9b05,f4791f84,DE,2024-06-15,EUR
c8a4ae190dab,16c8c37e,DE,2024-06-15,EUR
f4681e7945ae,591ce901,DE,2024-06-15,EUR
badc6b424b6f,d1f412f4,DE,2024-06-15,EUR
8d313fe20c26,f4791f84,DE,2024-06-15,EUR
72b7f079ad54,882fae6c,DE,2024-06-15,EUR
bd3c493ffdb4,df631071,DE,2024-06-15,EUR
1ed7dc1c97f6,0bcee080,DE,2024-06-15,EUR
f59a87afaabb,24047237,DE,2024-06-15,EUR
b547ad1a289e,50ffed96,DE,2024-06-15,EUR
901728481711,1a6df2f8,DE,2024-06-15,EUR
d344e46ced88,46670e44,DE,2024-06-15,EUR
15d7bd3c85c6,f4791f84,DE,2024-06-15,EUR
61cab66cf819,029fea96,DE,2024-06-15,EUR
5daac2b27958,f4791f84,DE,2024-06-15,EUR
f965bf02fb4a,34157a05,DE,2024-06-15,EUR
17e46b1ea342,591ce901,DE,2024-06-15,EUR
10acc7b55db5,d887bd58,DE,2024-06-15,EUR
7539310ccd5a,f4791f84,DE,2024-06-15,EUR
1496366d0ad3,029fea96,DE,2024-06-15,EUR
7814006751fe,ad1670df,DE,2024-06-15,EUR
2166df5a0f08,796fbf18,DE,2024-06-15,EUR
3d8a5d77b15e,2d1c630a,DE,2024-06-15,EUR
90fe6b033a19,a724a1f1,DE,2024-06-15,EUR
63fbc9dc4949,6ad56140,DE,2024-06-15,EUR
c0facba9b890,1feb736a,DE,2024-06-15,EUR
555b0e18fd89,d121e061,DE,2024-06-15,EUR
c7322517f7c4,0e890e0f,DE,2024-06-15,EUR
bf282349eb58,2686d495,DE,2024-06-15,EUR
ab19e3e3d9a4,3f07832a,DE,2024-06-15,EUR
d038e25ce870,a72e9f01,DE,2024-06-15,EUR
5775c9562246,882fae6c,DE,2024-06-15,EUR
604d9ee287f8,029fea96,DE,2024-06-15,EUR
37c685f74e09,9a9f7651,DE,2024-06-15,EUR
128f802835af,03114150,DE,2024-06-15,EUR
8f596090e90f,c1e85ba2,DE,2024-06-15,EUR
40643da416e4,0e890e0f,DE,2024-06-15,EUR
2e07a49b7f7d,1efcf0fa,DE,2024-06-15,EUR
7c143c827704,882fae6c,DE,2024-06-15,EUR
51ec997fd69c,21ffab01,DE,2024-06-15,EUR
2b8db127ccac,b3b623a4,DE,2024-06-15,EUR
1a9434201e79,882fae6c,DE,2024-06-15,EUR
8ea70fa82dd1,812b43b5,DE,2024-06-15,EUR
0cf084b934ff,550eb6b3,DE,2024-06-15,EUR
3b42c380de90,5b5fb798,DE,2024-06-15,EUR
ba451496112c,1efcf0fa,DE,2024-06-15,EUR
35596c40de29,77732be8,DE,2024-06-15,EUR
4a40929e0db1,63dcbc9e,DE,2024-06-15,EUR
75ce4af4a99f,228ea671,DE,2024-06-15,EUR
24fc70214ddf,d887bd58,DE,2024-06-15,EUR
626b731788d3,f4791f84,DE,2024-06-15,EUR
62537747ed5b,f66b45a6,DE,2024-06-15,EUR
ce4e42eacf03,89c151dc,DE,2024-06-15,EUR
61486154ec09,d56fd35a,DE,2024-06-15,EUR
dd49adbf1a1d,dfdbc1d8,DE,2024-06-15,EUR
c0647443021f,e0b66b03,DE,2024-06-15,EUR
213a628e361e,bee39a95,DE,2024-06-15,EUR
fedbeb6b5ba9,b51316f8,DE,2024-06-15,EUR
a3fa81e95bfd,9c37b652,DE,2024-06-15,EUR
0e250c29ca8a,00833d97,DE,2024-06-15,EUR
f54d08c3ff9a,f872707c,DE,2024-06-15,EUR
40b3d6db8ba2,0701c3a8,DE,2024-06-15,EUR
42d68b71f571,1efcf0fa,DE,2024-06-15,EUR
de503ccb7670,ad1670df,DE,2024-06-15,EUR
5d435170d2d6,9cf99b52,DE,2024-06-15,EUR
26dc07e71c4a,4db730eb,AT,2024-06-15,EUR
28c1ec4ed05f,882fae6c,AT,2024-06-15,EUR
840ca3a04e84,2523cbab,AT,2024-06-15,EUR
da68f19c6124,3fb89fa9,AT,2024-06-15,EUR
6feda444dfd9,9fefc6d2,AT,2024-06-15,EUR
e9881bbcc3df,9f58837d,AT,2024-06-15,EUR
1474452e07f7,3a3c732c,AT,2024-06-15,EUR
a54ba6b9f24f,e59c6c2c,AT,2024-06-15,EUR
dac01685bbef,d887bd58,AT,2024-06-15,EUR
ba470ed0bde1,a14ed4d4,AT,2024-06-15,EUR
822cab3dc72b,24047237,AT,2024-06-15,EUR
4f3ccf6523f5,408701e1,AT,2024-06-15,EUR
eb8ce137b249,0c0360c0,AT,2024-06-15,EUR
1014a41c768e,e59c6c2c,AT,2024-06-15,EUR
12a9aa5d52c6,4d22011a,AT,2024-06-15,EUR
35b21ae070d7,0701c3a8,AT,2024-06-15,EUR
9e86ad7a77c8,a9e39274,AT,2024-06-15,EUR
21c4e48d5d24,310e87c9,AT,2024-06-15,EUR
e77c6c81ace3,e59c6c2c,AT,2024-06-15,EUR
b83fa035ec84,029fea96,CH,2024-06-15,CHF
82fe9d9d39dc,e59c6c2c,CH,2024-06-15,CHF
43d50e21a73d,5579524b,CH,2024-06-15,CHF
d156bf7c6ab7,8a34aa12,CH,2024-06-15,CHF
749c25c5aafa,e59c6c2c,CH,2024-06-15,CHF
a0a3aaf3aab1,80998076,CH,2024-06-15,CHF
0a34d19b0ab3,dfb01ce7,CH,2024-06-15,CHF
b7951e59e3be,5e39666e,CH,2024-06-15,CHF
25dc82fbb292,e59c6c2c,CH,2024-06-15,CHF
2a078f74ef37,d887bd58,CH,2024-06-15,CHF
e8c079de514d,7fd2fd1b,CH,2024-06-15,CHF
696e9493e094,882fae6c,CH,2024-06-15,CHF
