line_id,order_id,sku_id,qty,unit_price_paid,unit_cost,is_returned,return_date
e4c1280745cc,101acca22f43,10146,1,78.28,33.66,False,
1a4830a29386,101acca22f43,10013,1,353.0,162.77,False,
d6a3129c1fb6,0c0e276a0ea6,10084,1,69.06,38.87,True,2024-02-02
d1ddd0aa125f,0c0e276a0ea6,10133,1,127.85,62.33,False,
ae53b63cbc3d,19e73dda9365,10190,1,175.03,98.43,False,
985c228cbf3d,9caddc9c9df5,10086,1,56.96,26.27,True,2024-01-28
4b088340ff37,f5608d26d544,10133,1,127.85,62.33,False,
d3b635bc373d,00b11c60ba55,10479,1,64.55,31.21,False,
d8c84b15d009,a956fc7eec70,10308,1,163.46,84.94,False,
e63a90b8cb3a,310cf2e048d6,10068,1,102.39,56.94,False,
7b94b12b15d5,310cf2e048d6,10084,1,69.06,38.87,True,2024-02-04
52825ece7196,8942fb1c6d21,10255,1,221.72,123.44,False,
f8ac808126a7,8942fb1c6d21,10160,1,115.15,54.11,False,
ce58b8eb5a33,07a8384469f2,10045,1,23.96,13.25,True,2024-02-12
83f684b08b5f,5a855ec757dd,10045,1,23.96,13.25,False,
8d0321d170b1,5626fb89497f,10244,1,45.39,24.75,False,
042eeb0b93ce,5626fb89497f,10216,1,137.24,76.21,False,
9e7afbd008d3,82af0f514c31,10472,1,100.83,49.21,False,
057897a3b329,82af0f514c31,10275,1,52.8,28.31,True,2024-02-11
8067906726ba,82af0f514c31,10367,1,205.78,84.89,False,
1aec7ac63646,82af0f514c31,10285,1,34.77,14.36,False,
b32d92f323ed,77510729e48a,10325,1,104.19,46.91,False,
582f1b161322,77510729e48a,10133,1,127.85,62.33,False,
0295e0280a07,77510729e48a,10472,1,90.75,49.21,False,
80b4eb0644bc,17c7b4127485,10218,1,104.38,45.46,False,
dd2ff8b6747e,17c7b4127485,10320,1,37.78,19.43,False,
a4ba65481814,84284bba08c5,10032,1,338.83,141.02,False,
6807ee18f7e3,fcf9fdb3b79e,10334,1,184.1,105.77,False,
b5efcb4d76d8,fcf9fdb3b79e,10117,1,220.1,125.21,False,
d628fc6e7acd,fcf9fdb3b79e,10299,1,244.47,132.39,True,2024-02-06
f9d820baafea,fcf9fdb3b79e,10275,1,58.67,28.31,False,
4ef3631b5137,049628a7f51f,10422,1,321.71,157.38,False,
f179b4b3d46e,049628a7f51f,10190,1,175.03,98.43,False,
7c514c5bb60a,d6e29c5e49f9,10472,1,100.83,49.21,False,
2889e453f509,d6e29c5e49f9,10170,1,60.79,25.32,False,
9913566cc844,c2b273d0cac1,10163,1,56.69,24.78,True,2024-02-14
6f84091a52b5,383e366acb21,10338,1,90.24,44.37,False,
cbcf0b21e7a2,d2bbaff4f438,10002,1,195.43,83.16,False,
b17a70e9da22,8fdc1e37d43f,10440,1,448.41,227.68,False,
d4f4870acbb9,942d9cf1e03e,10465,1,58.36,34.82,False,
7b6f72a9e046,d4c7d2a0e14f,10231,1,125.9,64.01,True,2024-02-05
aeef954740a6,ea7cb384796f,10455,1,122.11,58.51,False,
dea23632f8b9,ea7cb384796f,10466,1,95.0,40.67,False,
210f2a2a6f9c,9e1a86efedff,10415,1,59.76,30.42,False,
25fc817d6588,c767cd4ec4ed,10013,1,353.0,162.77,True,2024-02-01
df84ec9995ea,c767cd4ec4ed,10317,1,55.37,26.69,False,
1516bfb58110,787c2e296173,10190,1,175.03,98.43,False,
b3de5cde231e,787c2e296173,10326,1,58.74,23.78,False,
ccda8f21fca4,11571d0dc212,10355,1,37.8,17.25,False,
f969d11591a0,de396631dd3a,10342,1,101.71,55.49,False,
e323863ce2e9,fba9325fa1dd,10395,1,62.32,28.06,False,
569c6ae67808,fba9325fa1dd,10189,1,28.41,17.35,False,
05878d756d01,fc441417c0d7,10296,1,93.48,38.49,False,
54c3f28e8c87,fc441417c0d7,10423,1,47.62,21.51,False,
1209120aac8c,1a4fc539f52a,10097,1,92.03,50.31,False,
d0c180cc26bc,1a4fc539f52a,10490,1,59.71,32.47,False,
b391dec4b1f4,71aa1bed6ffe,10400,1,266.07,152.2,False,
69360cbf302d,be6e4caa7cbb,10322,1,23.36,10.21,False,
0b92ad4c6ed4,9def87540558,10079,1,127.14,53.43,False,
8c6759e007cf,c1fbd98cf3b0,10065,1,144.47,76.57,False,
326275389257,0338ee8e3f58,10002,1,195.43,83.16,False,
f664c2c03635,0338ee8e3f58,10204,1,85.02,49.09,False,
35aeecfb1b07,0c9b45100080,10218,1,104.38,45.46,False,
56f2f9ce792a,192e437b80ca,10084,1,69.06,38.87,False,
136bd5ab0290,192e437b80ca,10190,1,175.03,98.43,False,
a70764fe0d50,5f5d29632102,10328,1,79.63,36.2,True,2024-02-13
a6203ec3a9f9,13364b18d6d2,10204,1,85.02,49.09,False,
aaed261f6d7b,13364b18d6d2,10311,1,61.82,36.27,False,
9afd262b32d5,13364b18d6d2,10455,1,122.11,58.51,False,
04a5dc5e1250,3ac888931b89,10051,1,60.94,25.21,False,
bd2dda5d0960,4ee2c4a670bd,10226,1,139.77,78.77,False,
a5b40f7c291c,4ee2c4a670bd,10263,1,123.68,58.57,False,
737c71095a89,4ee2c4a670bd,10271,1,120.05,65.36,False,
0d69b5121179,619bbb9dd09e,10438,1,97.25,47.92,True,2024-02-13
52902ea56891,619bbb9dd09e,10262,1,126.26,74.7,False,
992c124ee484,107f6a47b08f,10027,1,175.32,100.91,False,
34263733e2eb,2b198b6f87fa,10352,1,221.25,130.83,True,2024-02-14
d1275c13f578,2b198b6f87fa,10165,1,112.41,47.18,False,
bbdde194f7f2,2b198b6f87fa,10157,1,249.83,136.78,False,
91ce7080fa01,2b198b6f87fa,10161,1,64.9,40.02,False,
ff0cd8b6186d,4f45d4420ef5,10180,1,23.98,12.68,False,
856f0394bd12,4f45d4420ef5,10362,1,56.43,27.65,False,
aad4d716873f,4f45d4420ef5,10447,1,82.77,49.07,False,
73b1e1f4b292,4f45d4420ef5,10084,1,69.06,38.87,False,
909c825cd2ae,47cade8935bc,10322,1,23.36,10.21,False,
bf6d5ace7a69,47cade8935bc,10270,1,122.36,59.92,True,2024-02-02
edc617a9727d,47cade8935bc,10320,1,37.78,19.43,False,
1c1b1a833e61,02cbafa96f8f,10424,1,130.22,56.38,False,
372c4bb50fb8,cedb1e91a106,10377,1,138.76,71.05,False,
b5f481526422,cedb1e91a106,10356,1,95.83,43.35,False,
4e96bbfbf0d1,74f978134aeb,10226,1,139.77,78.77,False,
ba990f49cf1d,e6dc49dd9c9a,10472,1,100.83,49.21,False,
a48f2d896f60,87266205e096,10320,1,37.78,19.43,False,
4638bb266d68,536d5c8ac7fd,10231,1,125.9,64.01,False,
52a368c72305,536d5c8ac7fd,10483,1,272.09,117.87,False,
0c5d10858299,536d5c8ac7fd,10447,1,82.77,49.07,False,
d7965c9581e6,536d5c8ac7fd,10375,1,87.64,46.69,False,
ef379b7f00a5,a9ef6a0d6f91,10190,1,157.53,98.43,False,
924660e3813b,9efa6938e426,10011,1,239.11,140.45,False,
3a71060328e1,9efa6938e426,10226,1,139.77,78.77,False,
6b5e97012f78,9efa6938e426,10034,1,340.49,148.01,False,
4fbe29c0a161,763d0c144050,10079,1,127.14,53.43,False,
939f7c4c0809,763d0c144050,10275,1,58.67,28.31,False,
773486f799bd,763d0c144050,10022,1,161.45,71.31,False,
e4c694fcfe62,763d0c144050,10250,1,264.07,134.94,False,
f23f4b3ea3b1,b545f5ab6a64,10385,1,91.72,48.69,False,
b65356762e88,ca4003676b22,10373,1,123.99,71.91,False,
3baa380edfc4,5e06bb744030,10326,1,58.74,23.78,True,2024-02-02
1d76763ac231,cf974f7f0994,10440,1,448.41,227.68,False,
0ac070a43ad6,e2dd480139e8,10136,1,54.73,22.31,False,
eaa5ef7b277f,0fadc4ab0f1f,10157,1,249.83,136.78,True,2024-02-10
42269a4c0143,0fadc4ab0f1f,10115,1,315.67,160.86,True,2024-02-17
f9d02875bd73,0fadc4ab0f1f,10332,1,115.06,51.99,False,
59c71ac6fe12,0fadc4ab0f1f,10377,1,138.76,71.05,False,
6c1e4ed8a289,8c7adc3f1617,10285,1,34.77,14.36,True,2024-02-01
42987c70d4cc,8c7adc3f1617,10320,1,37.78,19.43,False,
e48a328a1e4c,6557676a55d3,10117,1,220.1,125.21,False,
07a2a69bccb2,29a1149fe013,10206,1,207.53,94.88,False,
371cc4febcf2,29a1149fe013,10447,1,82.77,49.07,False,
9b0d773dac76,49fffa3fef23,10363,1,35.02,19.45,False,
56800df09939,49fffa3fef23,10296,1,93.48,38.49,False,
28d6525586aa,3cf157fba549,10027,1,175.32,100.91,False,
b31e3c257e4b,3cf157fba549,10300,1,125.43,69.96,False,
97f33e7b1206,3cf157fba549,10189,1,31.57,17.35,False,
04380c582560,623e1bdbecf1,10320,1,37.78,19.43,False,
05ebc60b0f4e,bbeef94e394b,10106,1,85.32,43.26,False,
31a634ddff8e,c0c9883f37bc,10180,1,23.98,12.68,False,
e369d39b6a82,c0c9883f37bc,10189,1,31.57,17.35,False,
3c2de3009050,fbf7b0089293,10281,1,200.82,84.06,False,
c8bb666236ae,fbf7b0089293,10178,1,221.54,115.87,False,
55a87df84eb2,784ec4251452,10005,1,209.42,113.45,False,
3ab8a41d6c75,784ec4251452,10405,1,134.81,56.13,False,
f339e18af280,784ec4251452,10065,1,144.47,76.57,False,
6b5e0978719c,376273ebce6c,10189,1,31.57,17.35,False,
dc969732ea5e,376273ebce6c,10001,1,310.47,171.09,True,2024-02-02
76e78065e78b,1a584a10585d,10065,1,144.47,76.57,True,2024-02-06
aae7b8e89b6c,38ca489dae14,10409,1,310.2,182.75,False,
f18f6564717b,1a2aac30a983,10320,1,37.78,19.43,True,2024-02-04
bd80d2ad071d,1a2aac30a983,10065,1,144.47,76.57,False,
1f6429d4bdc9,c83ecf9c0760,10014,1,48.61,23.3,False,
d6db33520ecf,18c9d0be1c1c,10222,1,42.73,17.46,False,
39751070dab3,62746cd665ac,10244,1,45.39,24.75,False,
63e3f10413bc,03de734dada9,10384,1,173.1,78.12,False,
9585eb275c38,03de734dada9,10320,1,37.78,19.43,False,
cdabbe50765c,03de734dada9,10222,1,42.73,17.46,False,
29c58e9f0ca6,2322e79e37cc,10018,1,62.18,36.31,False,
b3f5811a6e9b,2322e79e37cc,10472,1,100.83,49.21,False,
e017c6ba4ec4,2322e79e37cc,10079,1,127.14,53.43,False,
c7d5533f7c51,2322e79e37cc,10466,1,95.0,40.67,False,
426745b35b6c,631b76721c44,10217,1,239.32,127.13,False,
9d8e97335162,631b76721c44,10366,1,74.59,30.34,False,
68e983e05f47,9ea9579e8639,10127,1,77.19,43.0,False,
1071943f8f49,1baa1643c36d,10440,1,448.41,227.68,False,
558be06145fa,603367ff85e8,10283,1,318.64,158.11,False,
33dd619106a9,01be3e241d26,10238,1,211.86,111.7,False,
acaf558263b3,01be3e241d26,10127,1,77.19,43.0,True,2024-02-06
ed9913c4fa23,5c58ca329870,10253,1,37.45,16.39,False,
d8e8e33abe7c,30535ea99778,10472,1,100.83,49.21,False,
25f7a94d6bec,30535ea99778,10320,1,37.78,19.43,False,
ef873fbd1a7b,2597c272e4b3,10459,1,209.5,112.96,False,
b8f06b201a84,2597c272e4b3,10296,1,93.48,38.49,True,2024-02-06
0ba9895250c7,ef211830b08e,10461,1,355.38,164.67,False,
07b426992461,5efaf25d88f7,10420,1,135.78,55.72,False,
2e57c36e9194,5efaf25d88f7,10004,1,71.22,44.03,False,
94d4c807c7c6,5efaf25d88f7,10275,1,58.67,28.31,False,
c41e7745cd04,dbb37a053635,10283,1,318.64,158.11,False,
7da8364231a1,dbb37a053635,10368,1,76.36,44.39,False,
95036b02619c,4bf2496d0ec7,10133,1,127.85,62.33,False,
2e78a2752a0a,4bf2496d0ec7,10495,1,59.23,33.86,True,2024-02-10
5f8b183d4ba7,4bf2496d0ec7,10472,1,100.83,49.21,False,
dfdb839f398b,190755db5bed,10322,1,23.36,10.21,False,
fba8feb02e93,190755db5bed,10352,1,221.25,130.83,False,
2a020aa772a0,190755db5bed,10447,1,82.77,49.07,False,
152227196dfd,de3374f7dc83,10198,1,133.08,64.93,False,
9efc5e2b5e07,de3374f7dc83,10053,1,118.18,50.47,False,
35def0f1da5b,de3374f7dc83,10094,1,113.98,53.98,True,2024-02-11
ec70c6ba063e,d10a07deef59,10472,1,100.83,49.21,False,
c6437abd5b2b,d10a07deef59,10204,1,85.02,49.09,False,
b47162b9cfcc,d10a07deef59,10138,1,51.52,25.36,True,2024-02-18
40d9a1b9b64c,8cdb2bd2a5d0,10479,1,64.55,31.21,False,
bf068792be63,3e21b34b7f57,10320,1,37.78,19.43,False,
3569deeedab7,3e21b34b7f57,10074,1,324.52,193.65,False,
1bb533ffeeb5,6b1ee4544bc9,10016,1,81.71,42.5,False,
a63c7476a18b,f93270080efb,10280,1,106.97,59.78,False,
c3e95e7fd3f8,f93270080efb,10472,1,100.83,49.21,False,
a1105ffb176e,f93270080efb,10343,1,51.06,25.49,False,
7131a53c388c,18ef4db84b05,10472,1,100.83,49.21,True,2024-01-30
27a0b9906274,18ef4db84b05,10494,1,370.98,162.3,True,2024-02-16
1f6e6b9684c2,18ef4db84b05,10081,1,128.32,52.93,True,2024-02-02
392ed6fb28e1,adeb2a270cd1,10342,1,101.71,55.49,False,
2251a7d837f6,7b040e9727fd,10499,1,305.93,141.61,False,
00619ed23788,941b9ac9b411,10255,1,221.72,123.44,False,
2b55c7bf07f3,e24815fcfce1,10084,1,69.06,38.87,False,
0e3e595c050c,23bdd0c05e4f,10280,1,106.97,59.78,False,
86c7ac41c03b,c69a1f61b711,10009,1,96.1,45.36,False,
669c49bd9af9,2d10e07ce25e,10086,1,51.26,26.27,False,
7760252b1707,2d10e07ce25e,10344,1,91.61,44.65,False,
5e55fdb67ec2,2d10e07ce25e,10295,1,41.37,17.19,False,
24e2fda205fc,1a643ac7b6f2,10244,1,45.39,24.75,False,
457b3deea4da,83b285b2e2e4,10150,1,79.03,32.27,True,2024-02-14
a98bdaed5631,83b285b2e2e4,10171,1,109.64,65.08,False,
687aa9b58c79,1ce79dd7a56e,10377,1,138.76,71.05,False,
16c008e1875e,7562b73ff7cc,10315,1,152.84,85.15,False,
5a550bad4b6c,7562b73ff7cc,10065,1,144.47,76.57,False,
e9b6caabe77b,792281adff00,10106,1,85.32,43.26,False,
bebab0a5224e,6a49cf5d21e7,10189,1,31.57,17.35,False,
025852218752,eb05b619a28e,10126,1,107.83,53.04,False,
0ba44ef37bff,eb05b619a28e,10472,1,90.75,49.21,False,
11418d7615f5,8e7a34359dba,10065,1,144.47,76.57,False,
5eb1aae6cc1c,2b0c588737f9,10284,1,172.03,90.91,True,2024-01-28
91018712feb5,92547fc6ca9a,10218,1,104.38,45.46,False,
86420a60c7e0,b6304e4a74a9,10320,1,37.78,19.43,False,
c9a890dd18d7,b6304e4a74a9,10163,1,56.69,24.78,False,
2371dc77b04f,b6304e4a74a9,10097,1,92.03,50.31,False,
d44dae77c60c,05ce83aafaaa,10377,1,138.76,71.05,True,2024-02-06
b151bf64be74,05ce83aafaaa,10136,1,54.73,22.31,False,
293aa452bdbc,6a7e7e997948,10320,1,37.78,19.43,False,
4f225eaa8f64,6a7e7e997948,10367,1,205.78,84.89,True,2024-02-10
822ac1828647,6a7e7e997948,10375,1,87.64,46.69,False,
5c7411a59bea,8f85d909aa4f,10315,1,152.84,85.15,False,
45ab9435ead7,403fe608a1b7,10472,1,100.83,49.21,False,
774082df87b6,403fe608a1b7,10293,1,174.68,98.7,True,2024-02-19
21fc7145c642,0d240ed3b374,10097,1,92.03,50.31,False,
cc3397de76ae,3123b84c79c9,10065,1,144.47,76.57,True,2024-02-06
748f554c1bbf,82315b3a6e7d,10277,1,58.79,23.55,False,
64c60b32dcaa,4724eb94e923,10384,1,173.1,78.12,False,
a41bc90cd029,fecdcca8d0df,10320,1,37.78,19.43,False,
967116356ea7,f5f62e6c850c,10320,1,37.78,19.43,False,
0130b2b58969,982e857c4a65,10472,1,100.83,49.21,False,
157b9b26e2a1,982e857c4a65,10036,1,70.15,32.92,False,
e4190d1ab654,b4103b7f69a1,10113,1,60.86,30.28,True,2024-02-03
460397b74184,b4103b7f69a1,10333,1,142.61,69.3,False,
e331f47dfaf3,757ff805a741,10400,1,266.07,152.2,False,
86846635035e,757ff805a741,10190,1,175.03,98.43,False,
2c643c9ac489,dcb872b63ed0,10400,1,239.46,152.2,False,
d983f78ffa49,dcb872b63ed0,10440,1,448.41,227.68,False,
805edc930087,dcb872b63ed0,10324,1,135.03,63.05,False,
5b8198f7c192,dcb872b63ed0,10084,1,69.06,38.87,False,
34eb2fd94f67,dae091862e4e,10124,1,179.35,85.22,False,
f4b51cadd6f3,dae091862e4e,10328,1,79.63,36.2,False,
0dfb2c2ca909,dae091862e4e,10368,1,76.36,44.39,False,
c159290e4f41,dae091862e4e,10296,1,93.48,38.49,False,
22f09339c15a,389dcf8409ce,10377,1,138.76,71.05,False,
a092c409c7c7,7f97a87dea07,10320,1,34.0,19.43,False,
6fb64ec069e9,42a2aa28de8c,10086,1,56.96,26.27,False,
8908988ce4fa,42a2aa28de8c,10275,1,58.67,28.31,False,
398bb2c99426,42a2aa28de8c,10366,1,74.59,30.34,False,
6c63addd1172,d36ceb051227,10472,1,100.83,49.21,True,2024-02-22
429ed0cd24d0,1187261ad146,10312,1,283.39,149.78,True,2024-02-07
108909be5d59,d744da6262fd,10434,1,103.33,61.69,False,
13b12242b843,d744da6262fd,10479,1,64.55,31.21,True,2024-02-22
6ed97cf15d47,23d86a326671,10495,1,59.23,33.86,False,
de92e76e6de6,23d86a326671,10465,1,58.36,34.82,True,2024-02-06
b64192d9a1a7,26fea3deb0c1,10320,1,37.78,19.43,False,
8c5b69e29688,0ef1404de976,10439,1,410.5,238.85,False,
035665325c16,0ef1404de976,10167,1,177.34,98.05,False,
9a6f996cb23f,9d0917a847c2,10084,1,69.06,38.87,False,
35cbf084307f,9d0917a847c2,10217,1,239.32,127.13,False,
74c6323aa3f1,f4b544ca5651,10215,1,77.83,42.47,False,
22cbc12d872b,6898b850caea,10212,1,62.39,34.38,False,
5434f40bef07,6898b850caea,10036,1,70.15,32.92,False,
a3a9a5c6d1a7,6898b850caea,10271,1,120.05,65.36,False,
212e04fe14a6,aa2c947a95d1,10400,1,266.07,152.2,False,
9c9056de6177,6bb114cc2ce5,10406,1,95.87,47.14,False,
6a1c7edccadd,06e4e6bd7f61,10086,1,56.96,26.27,False,
3b6b4c241033,06e4e6bd7f61,10082,1,59.25,29.74,False,
a5d8f285c72f,84c8d5d1431f,10185,1,200.44,102.13,True,2024-02-04
2a15eefbee10,c4d3762d9705,10054,1,102.56,60.78,False,
15b7a8e2bf2a,c4d3762d9705,10320,1,37.78,19.43,False,
283537d1037d,c4d3762d9705,10094,1,113.98,53.98,False,
7316ae2cce3d,9975cbbf7101,10252,1,63.75,33.35,False,
c6e38cfa1d25,f78d12377054,10494,1,370.98,162.3,False,
43bbcbe154b8,f78d12377054,10320,1,37.78,19.43,False,
e5edbc12ddda,f78d12377054,10189,1,31.57,17.35,False,
ffbe29ad4e06,f78d12377054,10408,1,70.77,30.65,False,
d1e97fd5d283,b2516eb24733,10320,1,37.78,19.43,False,
2b28799ba645,0f9eedb5218c,10280,1,106.97,59.78,False,
cda1a25d7964,4cbf1f2a02f2,10027,1,175.32,100.91,True,2024-02-11
9d3da8a33db7,4cbf1f2a02f2,10320,1,37.78,19.43,True,2024-02-10
a6117f2dbc44,01133aca04b5,10463,1,59.23,34.43,True,2024-02-06
b7e4ff04b524,01133aca04b5,10041,1,122.93,70.37,False,
eed7902da226,01133aca04b5,10160,1,115.15,54.11,False,
e2cbd662e3ec,3543431c3cd2,10157,1,249.83,136.78,True,2024-02-16
042a7d323b38,25bd4c0d490f,10351,1,198.61,105.54,False,
a80f0c700e7b,10126f78111e,10084,1,69.06,38.87,False,
f2ebeb5b524d,1c51f88abe1e,10328,1,79.63,36.2,False,
4e97f764414b,1c51f88abe1e,10084,1,69.06,38.87,False,
4192ea84bb06,1b5813497061,10161,1,72.11,40.02,False,
27171fc00be9,b2d991fbe143,10128,1,99.11,57.33,False,
570bc43daa2b,703e172a47fc,10494,1,370.98,162.3,False,
4fb2a5dbc245,703e172a47fc,10320,1,37.78,19.43,False,
0f7e55700040,c29ec44f5b6d,10337,1,176.2,98.77,False,
55335f3a6380,2214ab75f93c,10277,1,58.79,23.55,True,2024-02-08
914969b2f289,9e20f0e43a51,10185,1,222.71,102.13,False,
2a68e95c7eb4,64bdbacbe2c3,10034,1,340.49,148.01,False,
926d6049a511,f584dc18188c,10084,1,69.06,38.87,False,
41e0f30cf5df,dd533735517f,10275,1,52.8,28.31,False,
d5884aea4155,924ae9fc9df4,10244,1,45.39,24.75,False,
5d98da026d2f,924ae9fc9df4,10320,1,37.78,19.43,False,
62eadca44f28,66a8f4b588dd,10160,1,115.15,54.11,False,
1d56812443d6,17fbcd017de8,10038,1,119.97,63.37,True,2024-02-02
e88f6eb7bcf7,17fbcd017de8,10184,1,150.34,84.15,True,2024-02-05
f1154a690bc5,17fbcd017de8,10308,1,163.46,84.94,False,
5e74035c8215,eb28098d3b8b,10396,1,146.95,83.78,False,
4d0912972327,2665bf3dba77,10084,1,69.06,38.87,False,
4699c8c6d151,c17d69f3bbbb,10414,1,143.02,75.83,True,2024-02-14
7e81c85fcfe4,c073c3751aa9,10184,1,150.34,84.15,False,
ce2db793af7f,45145e62fc56,10409,1,279.18,182.75,False,
6d5ad6a62f7e,45145e62fc56,10372,1,81.38,38.21,False,
60895c08798d,dd0fc9df5417,10123,1,82.96,41.08,True,2024-02-21
feb4924d30b0,dd0fc9df5417,10009,1,96.1,45.36,False,
d5b28318754c,9064bc21c8a6,10180,1,23.98,12.68,False,
6bb7971ab601,bca40a8e60c7,10180,1,23.98,12.68,False,
3c107369a950,bca40a8e60c7,10183,1,101.93,60.52,False,
d5ddf208dd36,6336208e7dfc,10320,1,37.78,19.43,False,
d2d2b0756eea,9057ab65b8ac,10097,1,92.03,50.31,False,
aaaac604fac0,9057ab65b8ac,10390,1,84.47,44.07,False,
4d84c33fd501,41185d0b5fe8,10430,1,178.92,103.04,False,
51c63ee29512,cd859f457ee6,10472,1,90.75,49.21,False,
527dc337b728,cd859f457ee6,10440,1,403.57,227.68,False,
6ed77aed6322,50733eab3658,10368,1,76.36,44.39,False,
dd82e89d32f0,d348e821a722,10472,1,100.83,49.21,False,
dc3a2133957d,d348e821a722,10065,1,144.47,76.57,False,
5205f0081e56,69f80cfed872,10283,1,318.64,158.11,False,
6fc8cee8f8df,44c53361e15b,10304,1,101.45,47.24,True,2024-02-10
ab45bc3ff24d,44c53361e15b,10009,1,96.1,45.36,False,
f9f01e12b906,4c5b69387ac8,10406,1,95.87,47.14,False,
282658f89aea,4c5b69387ac8,10065,1,144.47,76.57,False,
6cd9d6a78da8,4c5b69387ac8,10244,1,45.39,24.75,False,
98bd8abaa1e1,d20f8356bb51,10065,1,144.47,76.57,False,
3cd756d8e8e2,cec2578056e4,10280,1,106.97,59.78,False,
153963cb1106,cec2578056e4,10283,1,286.78,158.11,False,
87c115102237,cec2578056e4,10003,1,57.62,32.57,True,2024-02-03
d7774fd06d8a,98127e179672,10357,1,82.74,37.18,False,
dd65a134474f,98127e179672,10242,1,124.94,50.21,True,2024-02-12
6bcaca4343b2,98127e179672,10039,1,185.15,104.52,False,
4919ae1d7837,1efe3c4794fb,10363,1,35.02,19.45,False,
d64cfa519874,1efe3c4794fb,10005,1,209.42,113.45,True,2024-02-13
cf51f5af1a57,dd61d4d32bef,10181,1,73.28,37.08,True,2024-02-04
4fca5722868b,9c56ea4db2e5,10410,1,79.54,45.34,False,
424635dd88ec,7378335de957,10189,1,31.57,17.35,False,
a24322bfcf4f,7378335de957,10330,1,78.51,40.1,False,
fed1169735a8,7378335de957,10420,1,135.78,55.72,False,
70ca1b572821,ce8ec080aee1,10102,1,224.14,90.52,False,
a6ec1551f10c,ce8ec080aee1,10048,1,200.62,96.24,False,
7b637f9d8baa,ce8ec080aee1,10320,1,37.78,19.43,False,
0e8b13be2906,06b01118cc86,10305,1,216.95,105.61,False,
5f902ecfa544,806a7c434119,10415,1,59.76,30.42,False,
5955fa4303c9,1bd8a761b0a8,10204,1,85.02,49.09,False,
10773aee6ccc,1bd8a761b0a8,10406,1,95.87,47.14,True,2024-02-14
5a170c9e6ac2,1bd8a761b0a8,10332,1,115.06,51.99,False,
03f0b6680ebd,e1fd8353de69,10167,1,177.34,98.05,False,
ae7c5e5a259b,95c1fc906f5c,10107,1,78.99,35.0,True,2024-02-08
2f7ce1efb0d9,95c1fc906f5c,10026,1,50.71,24.14,False,
b81a8b00a8f7,5c0284cdbce8,10470,1,74.59,44.0,False,
dc87fab30691,df04e336994a,10408,1,70.77,30.65,True,2024-02-12
1f588a3b1c2e,96c24d0fe974,10238,1,211.86,111.7,False,
7232d975ea0e,96c24d0fe974,10275,1,58.67,28.31,False,
7bef8ec367cb,72b704fd3e82,10204,1,85.02,49.09,True,2024-02-04
910c8516550b,33cf806fabbf,10030,1,206.58,115.27,False,
e3ab2c0e7acf,e98d3ea3276f,10214,1,177.42,100.85,True,2024-02-13
6f71eeba0781,8bf9ba8538ac,10467,1,220.19,96.97,False,
bcff3e94b2d6,8bf9ba8538ac,10259,1,122.62,49.91,False,
ba4a877b619c,8bf9ba8538ac,10320,1,37.78,19.43,False,
f2683ecb7b1d,da0cda5e3ebe,10308,1,163.46,84.94,False,
8f2013c0baf8,da0cda5e3ebe,10445,1,76.76,36.54,True,2024-02-13
a6cc01c92403,da0cda5e3ebe,10271,1,120.05,65.36,True,2024-02-04
1b55fe2b7359,de9d74e4c0f3,10117,1,220.1,125.21,False,
5416d55948b4,56fc0626f039,10440,1,448.41,227.68,False,
d992d80e035f,cc918f3feaa9,10076,1,85.64,36.69,False,
71ca8c812e59,cc918f3feaa9,10173,1,110.53,61.22,False,
903bd8c9e27c,cc918f3feaa9,10402,1,78.09,32.29,True,2024-02-21
579925a94b6b,353bccac3236,10377,1,138.76,71.05,False,
63c48d583606,d6b5cbd12f98,10361,1,51.77,28.57,False,
19a6a41ccf42,62998fee5bdd,10051,1,60.94,25.21,True,2024-02-15
4cceef37cc87,62998fee5bdd,10216,1,137.24,76.21,False,
d7c83f0fb137,62998fee5bdd,10494,1,370.98,162.3,False,
35b5743792e7,62998fee5bdd,10190,1,175.03,98.43,False,
df1d71b466a1,4f55078a5fe7,10485,1,81.52,39.58,True,2024-02-12
452a80f82b17,b0362fde8ce4,10074,1,324.52,193.65,True,2024-02-13
1e5699c2a5c8,b0362fde8ce4,10211,1,45.27,20.39,False,
291b00107986,140dad56d233,10053,1,118.18,50.47,False,
c65a9df9cd8a,140dad56d233,10309,1,119.5,65.38,False,
dc1f5440bb46,9bdbd28a786b,10304,1,101.45,47.24,False,
f408d083d2af,9669249b22b3,10190,1,175.03,98.43,False,
da32e4ffdc70,9669249b22b3,10014,1,48.61,23.3,False,
396b403cf1ce,9669249b22b3,10346,1,104.06,57.56,False,
cd48a7c613f7,ee8dd806b77e,10053,1,118.18,50.47,False,
cf7f50c7def2,29930680c3a7,10027,1,175.32,100.91,False,
faebc405f0ff,29930680c3a7,10212,1,62.39,34.38,False,
2afcb154cc03,aaf6fb4793eb,10133,1,127.85,62.33,False,
cd44f106175a,0ef15375ed69,10076,1,85.64,36.69,False,
8126b8aa4b58,edf27b46e81d,10447,1,82.77,49.07,True,2024-02-02
57339719f9c3,cb906bdb7cc3,10204,1,85.02,49.09,False,
03645026a691,36a09dc2acc5,10467,1,220.19,96.97,False,
418e71584bd4,b68cda6dd696,10036,1,70.15,32.92,True,2024-02-18
596ce558a4b3,b68cda6dd696,10430,1,178.92,103.04,False,
