order_id,customer_id,shop_id,order_date,ship_date,currency_code
8d0c551c5d91,f0befae3,DE,2024-06-16,2024-06-20,EUR
1a91ea08bc56,c37253d3,DE,2024-06-16,2024-06-19,EUR
a15044c25844,206bff68,DE,2024-06-16,2024-06-20,EUR
3239e18371eb,225843cf,DE,2024-06-16,2024-06-20,EUR
b786022c0a10,e7fada77,DE,2024-06-16,2024-06-17,EUR
157ad30ad619,232568cb,DE,2024-06-16,2024-06-21,EUR
d1ae5869afe5,0003f4c5,DE,2024-06-16,2024-06-20,EUR
78aecd70c522,91491ffc,DE,2024-06-16,2024-06-18,EUR
952ef10969fe,6504556c,DE,2024-06-16,2024-06-21,EUR
7b91a10726a1,44c94c11,DE,2024-06-16,2024-06-17,EUR
2a22cf894dd3,6e34e3ce,DE,2024-06-16,2024-06-21,EUR
2a5116090516,442c8183,DE,2024-06-16,2024-06-19,EUR
6e6f6eff001d,f7d81e4d,DE,2024-06-16,2024-06-20,EUR
ae4a78e9f921,edcadc39,DE,2024-06-16,2024-06-19,EUR
ccad29cc6e65,f724e576,DE,2024-06-16,2024-06-19,EUR
5a29c8ee8a93,ec27b5bf,DE,2024-06-16,2024-06-18,EUR
a9b9de2d6853,6e34e3ce,DE,2024-06-16,2024-06-20,EUR
1d668c8d475f,12c433c4,DE,2024-06-16,2024-06-17,EUR
1081efdd6908,61ff77c2,DE,2024-06-16,2024-06-17,EUR
3325f4c0443f,79c3bf8d,DE,2024-06-16,2024-06-21,EUR
231c044301e6,a083224e,DE,2024-06-16,2024-06-17,EUR
a78b42cf841e,47dd95a7,DE,2024-06-16,2024-06-20,EUR
783d7b2474b4,61ff77c2,DE,2024-06-16,2024-06-17,EUR
252fb75cbd7e,55b91ecb,DE,2024-06-16,2024-06-18,EUR
0779264cb7e2,9c802f58,DE,2024-06-16,2024-06-20,EUR
6c14b9c4fa56,3424903d,DE,2024-06-16,2024-06-21,EUR
6bc768bcd41b,efbc5063,DE,2024-06-16,2024-06-21,EUR
9dd9b563872c,8c0805ac,DE,2024-06-16,2024-06-17,EUR
7540a59e7f61,e8086f7e,DE,2024-06-16,2024-06-20,EUR
0f08a33501bb,9d81071a,DE,2024-06-16,2024-06-19,EUR
1790a94f3aa3,b9a78940,DE,2024-06-16,2024-06-20,EUR
7a751486dc85,a053b490,DE,2024-06-16,2024-06-17,EUR
a3c1a7bf2e3d,20c3a4c7,DE,2024-06-16,2024-06-17,EUR
b61bad45aaed,d7554548,DE,2024-06-16,2024-06-20,EUR
45025652fa6e,f4ce582d,DE,2024-06-16,2024-06-19,EUR
521d2a43c8f6,0a82317a,DE,2024-06-16,2024-06-17,EUR
3dbd1bb6ad67,e68e2959,DE,2024-06-16,2024-06-19,EUR
c1931236adc0,04e431d7,DE,2024-06-16,2024-06-17,EUR
7dd1d9fbccaf,57c0a95a,DE,2024-06-16,2024-06-17,EUR
628ae7d3f654,a99ab77f,DE,2024-06-16,2024-06-21,EUR
87498259012f,5ca181b7,DE,2024-06-16,2024-06-18,EUR
536cc31a60cd,a083224e,DE,2024-06-16,2024-06-20,EUR
4a286ff7b67d,7cecd5dc,DE,2024-06-16,2024-06-20,EUR
e04d3ef1146c,13e89be4,DE,2024-06-16,2024-06-18,EUR
79dd198a515b,61ff77c2,DE,2024-06-16,2024-06-20,EUR
a319254d2420,2adb5f48,DE,2024-06-16,2024-06-21,EUR
eaaf8389eb84,1ebcff37,DE,2024-06-16,2024-06-19,EUR
c05bbcf23e46,1c3561dd,DE,2024-06-16,2024-06-17,EUR
62d749190a58,206bff68,DE,2024-06-16,2024-06-17,EUR
330b23fc9a9a,a083224e,DE,2024-06-16,2024-06-19,EUR
56c5aef6e501,60a91ad8,DE,2024-06-16,2024-06-20,EUR
cb373a010367,ef7323aa,AT,2024-06-16,2024-06-21,EUR
46b73b587503,a7526757,AT,2024-06-16,2024-06-20,EUR
3fbbf5efeb01,e6f8ef37,AT,2024-06-16,2024-06-21,EUR
e47ff8b57d26,61ff77c2,AT,2024-06-16,2024-06-18,EUR
23d20fc13fdc,839b3d3f,AT,2024-06-16,2024-06-18,EUR
fa0b2e0cbb0c,180dc54d,AT,2024-06-16,2024-06-21,EUR
f246275d1acf,206bff68,AT,2024-06-16,2024-06-20,EUR
7611cb51e83a,c37253d3,AT,2024-06-16,2024-06-17,EUR
ae3217fa3aeb,5c0ce6e2,AT,2024-06-16,2024-06-21,EUR
b77881fa5e54,02e49fc6,AT,2024-06-16,2024-06-18,EUR
137655d77d63,78f31324,AT,2024-06-16,2024-06-17,EUR
1179998c3445,e7fada77,AT,2024-06-16,2024-06-19,EUR
142000c980a6,206bff68,AT,2024-06-16,2024-06-21,EUR
ae8b78ccb074,66d6eaf6,AT,2024-06-16,2024-06-21,EUR
833005e3e5a9,79c3bf8d,AT,2024-06-16,2024-06-17,EUR
53adec04c003,ec3cbbfc,AT,2024-06-16,2024-06-17,EUR
b672080dedc3,5d0f1307,AT,2024-06-16,2024-06-17,EUR
49b7e4ffcc7c,089bec82,AT,2024-06-16,2024-06-18,EUR
aa085451d437,e7fada77,AT,2024-06-16,2024-06-21,EUR
fc7ea42f7aa6,f1764b52,AT,2024-06-16,2024-06-21,EUR
e52bef19fecf,61ff77c2,AT,2024-06-16,2024-06-19,EUR
ba8fc1d5639e,96a600d5,AT,2024-06-16,2024-06-17,EUR
4e4232e1022e,3ee7e5f4,AT,2024-06-16,2024-06-18,EUR
877cac8632e2,5c0ce6e2,CH,2024-06-16,2024-06-20,CHF
a0146bc2afe8,225843cf,CH,2024-06-16,2024-06-21,CHF
d0aa987076d0,90345d36,CH,2024-06-16,2024-06-21,CHF
0203c510624d,9c802f58,CH,2024-06-16,2024-06-18,CHF
2c1f60922a05,64b68206,CH,2024-06-16,2024-06-17,CHF
843bce068d6a,61ff77c2,CH,2024-06-16,2024-06-21,CHF
5889b8abf180,e68e2959,CH,2024-06-16,2024-06-19,CHF
325928d61503,033a791f,CH,2024-06-16,2024-06-17,CHF
61ca753d490f,ea1a670a,CH,2024-06-16,2024-06-17,CHF
895025646875,a7526757,CH,2024-06-16,2024-06-21,CHF
acdd6d57f425,56b96ab6,CH,2024-06-16,2024-06-17,CHF
81acb1fbad93,185b9f24,CH,2024-06-16,2024-06-17,CHF
c2573f1198ee,6bce94fd,CH,2024-06-16,2024-06-20,CHF
3818b2c882a4,00bc274b,CH,2024-06-16,2024-06-20,CHF
1969b129ddc6,52548c15,CH,2024-06-16,2024-06-21,CHF
f3967b271f5c,0df75faa,CH,2024-06-16,2024-06-20,CHF
152e623adbef,e7fada77,DE,2024-06-17,2024-06-19,EUR
2fbf803f7e33,e0d473be,DE,2024-06-17,2024-06-18,EUR
bac2309a0cc7,d56e0bca,DE,2024-06-17,2024-06-19,EUR
e29ddd159473,e3962320,DE,2024-06-17,2024-06-18,EUR
1d592c92c538,e68e2959,DE,2024-06-17,2024-06-18,EUR
256597bbd24a,143d4d80,DE,2024-06-17,2024-06-21,EUR
98bae34c4a82,206bff68,DE,2024-06-17,2024-06-20,EUR
fc6684ffac16,61ff77c2,DE,2024-06-17,2024-06-22,EUR
d4ab46f129a1,c4299acf,DE,2024-06-17,2024-06-20,EUR
6a5cbf03dfb2,16b94fcd,DE,2024-06-17,2024-06-18,EUR
e1f0c8b892dd,cb530cdc,DE,2024-06-17,2024-06-21,EUR
5a9b20a53b4c,edcadc39,DE,2024-06-17,2024-06-21,EUR
d805f26d3503,9c802f58,DE,2024-06-17,2024-06-20,EUR
78fcf3f15091,5e957816,DE,2024-06-17,2024-06-19,EUR
e35abb039db6,33ea1529,DE,2024-06-17,2024-06-22,EUR
d11d31e50884,61ff77c2,DE,2024-06-17,2024-06-19,EUR
881dfda49676,1c613af1,DE,2024-06-17,2024-06-20,EUR
84ca1ed909d9,c37253d3,DE,2024-06-17,2024-06-18,EUR
6caee8545bf5,e8086f7e,DE,2024-06-17,2024-06-22,EUR
843216bb7012,5b4ed642,DE,2024-06-17,2024-06-18,EUR
04a02224fe42,a03ebfd4,DE,2024-06-17,2024-06-20,EUR
8d28498054c4,59b836be,DE,2024-06-17,2024-06-19,EUR
e5271c55e5f8,aac0493b,DE,2024-06-17,2024-06-21,EUR
5bf749db1faa,d2510b9f,DE,2024-06-17,2024-06-18,EUR
329ba04d9e05,1d8f9a00,DE,2024-06-17,2024-06-18,EUR
a9641d672384,47347ef1,DE,2024-06-17,2024-06-21,EUR
ee3e3735f6c2,e8086f7e,DE,2024-06-17,2024-06-19,EUR
507622af2a40,c15e58ed,DE,2024-06-17,2024-06-21,EUR
15588eb7754c,aaa48cb1,DE,2024-06-17,2024-06-20,EUR
feedbb8357de,1ce8850e,DE,2024-06-17,2024-06-18,EUR
887d7aefbb5d,e7fada77,DE,2024-06-17,2024-06-20,EUR
b93f6277d264,1eff63f8,DE,2024-06-17,2024-06-20,EUR
95ed5b3d335b,c37253d3,DE,2024-06-17,2024-06-18,EUR
31ed3f223ae6,7080a0f0,DE,2024-06-17,2024-06-18,EUR
050ef5700323,c0a66a42,DE,2024-06-17,2024-06-21,EUR
e2918bd990a1,06a250c3,DE,2024-06-17,2024-06-20,EUR
e27bcaea1776,dd843c31,DE,2024-06-17,2024-06-19,EUR
be2f70b525b6,d1063ed0,DE,2024-06-17,2024-06-18,EUR
98ad9b2fc011,46f226cb,DE,2024-06-17,2024-06-21,EUR
bcb0cb582afc,ef7323aa,AT,2024-06-17,2024-06-20,EUR
326f2d3bedf4,e8086f7e,AT,2024-06-17,2024-06-19,EUR
8db4bb96d2c2,c37253d3,AT,2024-06-17,2024-06-18,EUR
f57ce7bea3e2,300acda5,AT,2024-06-17,2024-06-20,EUR
60c55d00cad4,206bff68,AT,2024-06-17,2024-06-19,EUR
613f7bb85b7b,e68e2959,AT,2024-06-17,2024-06-18,EUR
866743ddcc0c,e8086f7e,AT,2024-06-17,2024-06-22,EUR
50ef79abcd4e,b275a7bc,AT,2024-06-17,2024-06-22,EUR
0dcb334f2d05,e8086f7e,AT,2024-06-17,2024-06-20,EUR
c97dc7fbfecf,27d47f7b,AT,2024-06-17,2024-06-22,EUR
8b6714b98cd8,c37253d3,AT,2024-06-17,2024-06-22,EUR
b5fbb5d56b36,8cc03621,AT,2024-06-17,2024-06-19,EUR
2d5b2675c1d1,ef7323aa,AT,2024-06-17,2024-06-19,EUR
6d45e73c312a,180dc54d,AT,2024-06-17,2024-06-19,EUR
c578bca3d5de,2bfab16f,AT,2024-06-17,2024-06-20,EUR
777b2e6926e9,30a80494,AT,2024-06-17,2024-06-19,EUR
9bde6f32c30c,ef7323aa,AT,2024-06-17,2024-06-21,EUR
a4f2f8680f7b,6e34e3ce,AT,2024-06-17,2024-06-22,EUR
65fe5bd9df39,61ff77c2,AT,2024-06-17,2024-06-20,EUR
c28349d36961,bdcf16d6,AT,2024-06-17,2024-06-22,EUR
abeca2effb2b,e414f829,AT,2024-06-17,2024-06-20,EUR
1cec48bf58b3,180dc54d,CH,2024-06-17,2024-06-18,CHF
66ff6de1e62e,225843cf,CH,2024-06-17,2024-06-21,CHF
f476f8b5a68c,4fed0e2a,CH,2024-06-17,2024-06-22,CHF
b07c8a4e1217,8036b42e,CH,2024-06-17,2024-06-20,CHF
b1f886ac43a7,ad7ff7c3,CH,2024-06-17,2024-06-19,CHF
d8b92232bb11,c37253d3,CH,2024-06-17,2024-06-19,CHF
e3cbc3d9b951,e7fada77,CH,2024-06-17,2024-06-22,CHF
7366dee3c306,f95d45d3,CH,2024-06-17,2024-06-19,CHF
238aa214440f,99f1f2cd,DE,2024-06-18,2024-06-19,EUR
6504314b0a65,f9857f5c,DE,2024-06-18,2024-06-22,EUR
a7ec953fddb4,74f69e5c,DE,2024-06-18,2024-06-20,EUR
dde52580575d,ee8782aa,DE,2024-06-18,2024-06-19,EUR
9b299c2e6afb,edcadc39,DE,2024-06-18,2024-06-21,EUR
2de8c2e01a0f,1f434630,DE,2024-06-18,2024-06-22,EUR
2412b76212b8,1c613af1,DE,2024-06-18,2024-06-22,EUR
ae0dbb0849d9,efa47179,DE,2024-06-18,2024-06-19,EUR
fa5fb82c230c,66e2f0e3,DE,2024-06-18,2024-06-20,EUR
4e0aee2ed36f,40356088,DE,2024-06-18,2024-06-19,EUR
c42694e62123,6caf374c,DE,2024-06-18,2024-06-21,EUR
ab38963e491a,4cfc52d8,DE,2024-06-18,2024-06-19,EUR
6eaa9f6e051f,e8086f7e,DE,2024-06-18,2024-06-19,EUR
f52a48a83f44,3f04e268,DE,2024-06-18,2024-06-21,EUR
56561f06aa25,a083224e,DE,2024-06-18,2024-06-20,EUR
e2806f152dac,70195b5b,DE,2024-06-18,2024-06-19,EUR
97302c00d80d,9c802f58,DE,2024-06-18,2024-06-19,EUR
88020de79856,8e2c5bef,DE,2024-06-18,2024-06-20,EUR
77e26aa8d9c7,22a51147,DE,2024-06-18,2024-06-22,EUR
ae90e0a5144f,222a75f1,DE,2024-06-18,2024-06-19,EUR
b9314d84bb45,231aca00,DE,2024-06-18,2024-06-19,EUR
47c1e3cb8f1d,edcadc39,DE,2024-06-18,2024-06-19,EUR
99024edebbd9,3d96aa57,DE,2024-06-18,2024-06-20,EUR
e8e27103a8ee,90345d36,DE,2024-06-18,2024-06-22,EUR
99181fd9b52b,e8be0109,DE,2024-06-18,2024-06-21,EUR
5097c4a816bd,6e34e3ce,DE,2024-06-18,2024-06-20,EUR
90264c00f003,206bff68,DE,2024-06-18,2024-06-22,EUR
890209c760c7,a26e59da,DE,2024-06-18,2024-06-19,EUR
9a6f5d1d4a24,a7f7717c,DE,2024-06-18,2024-06-22,EUR
b76fa11a0c88,7646833a,DE,2024-06-18,2024-06-22,EUR
b5d08e16c955,e8086f7e,DE,2024-06-18,2024-06-20,EUR
03607758fc92,e62cb801,DE,2024-06-18,2024-06-20,EUR
9d0610c5cacc,49350515,DE,2024-06-18,2024-06-22,EUR
f70443771581,3536d837,DE,2024-06-18,2024-06-20,EUR
47e510c17720,c37253d3,DE,2024-06-18,2024-06-20,EUR
5e9f5abca75e,c17451f0,DE,2024-06-18,2024-06-21,EUR
fe6d785e5258,c62e0f57,DE,2024-06-18,2024-06-20,EUR
6fd1251201a6,6e34e3ce,DE,2024-06-18,2024-06-20,EUR
c7be3f08f52f,ef089412,DE,2024-06-18,2024-06-22,EUR
7678cf437f5a,a03ebfd4,DE,2024-06-18,2024-06-21,EUR
5db6acf013c2,42254c14,DE,2024-06-18,2024-06-19,EUR
826c0a2c3d6d,180dc54d,DE,2024-06-18,2024-06-22,EUR
2e9965b9166d,c37253d3,DE,2024-06-18,2024-06-23,EUR
c8ce016c4c17,e27a20fc,DE,2024-06-18,2024-06-20,EUR
ff66535a7e7f,c37253d3,DE,2024-06-18,2024-06-22,EUR
0c8d09169e1a,a9c00d28,DE,2024-06-18,2024-06-22,EUR
7fb9cc7c064f,ccbc1a1e,AT,2024-06-18,2024-06-21,EUR
7dfbd0f6df89,e8be0109,AT,2024-06-18,2024-06-20,EUR
718c9838666f,9c802f58,AT,2024-06-18,2024-06-23,EUR
5ed49f6ff846,820522e2,AT,2024-06-18,2024-06-23,EUR
e0b4fe359f93,25621025,AT,2024-06-18,2024-06-21,EUR
9e83613cab66,31c14d97,AT,2024-06-18,2024-06-21,EUR
08a3af20c421,9595cac1,AT,2024-06-18,2024-06-20,EUR
e0826722b28c,327941fa,AT,2024-06-18,2024-06-23,EUR
15375f4e24c0,e467ec42,AT,2024-06-18,2024-06-22,EUR
36f6391788b5,3c884016,AT,2024-06-18,2024-06-20,EUR
1b3afe4769bf,6e34e3ce,AT,2024-06-18,2024-06-22,EUR
342bc822ea22,e3e112c8,AT,2024-06-18,2024-06-23,EUR
bccbeb088a4b,8e2c5bef,CH,2024-06-18,2024-06-20,CHF
e8156a0f86d9,ef7323aa,CH,2024-06-18,2024-06-23,CHF
7094a1d37daf,f3cfd5c4,CH,2024-06-18,2024-06-23,CHF
a59482a88bee,1ce8850e,CH,2024-06-18,2024-06-23,CHF
9f8d7929f1e6,400e2b4b,CH,2024-06-18,2024-06-19,CHF
04bb72d4fb64,8d1d68b2,CH,2024-06-18,2024-06-22,CHF
f6c890d7502c,c37253d3,CH,2024-06-18,2024-06-23,CHF
14f05ce73642,89f29ebc,CH,2024-06-18,2024-06-20,CHF
f20eb090f9cc,a79977c0,CH,2024-06-18,2024-06-19,CHF
b799ba72c411,32c5d5ec,CH,2024-06-18,2024-06-19,CHF
e405332f0774,36341c7b,DE,2024-06-19,2024-06-23,EUR
12ce6b230d99,8dc093be,DE,2024-06-19,2024-06-21,EUR
ba8aaf6d1c0a,a7526757,DE,2024-06-19,2024-06-22,EUR
9b27c9c1c430,c37253d3,DE,2024-06-19,2024-06-21,EUR
c6b2d2e687a1,8238a708,DE,2024-06-19,2024-06-23,EUR
12768670ab56,a47541c2,DE,2024-06-19,2024-06-20,EUR
4eb0d8910a7c,0081717c,DE,2024-06-19,2024-06-23,EUR
edf430d01a03,90345d36,DE,2024-06-19,2024-06-22,EUR
9950c2cb8d0f,2aec96c6,DE,2024-06-19,2024-06-22,EUR
e3da24553c7a,a868fa26,DE,2024-06-19,2024-06-21,EUR
e5e155df6427,6e3f961e,DE,2024-06-19,2024-06-20,EUR
3a62cabd49e1,fdf070ae,DE,2024-06-19,2024-06-22,EUR
8c6016ea866b,e8086f7e,DE,2024-06-19,2024-06-22,EUR
444f801a8da8,efb93005,DE,2024-06-19,2024-06-21,EUR
a28044c42089,1ee8b743,DE,2024-06-19,2024-06-21,EUR
4490567f5b4b,51933420,DE,2024-06-19,2024-06-20,EUR
a77306a69100,66d6eaf6,DE,2024-06-19,2024-06-22,EUR
20e56ce2be76,cddd3768,DE,2024-06-19,2024-06-21,EUR
b08d4e9943c5,c37253d3,DE,2024-06-19,2024-06-22,EUR
be32923019e9,852f1a73,DE,2024-06-19,2024-06-22,EUR
7c104a3594a2,61ff77c2,DE,2024-06-19,2024-06-23,EUR
0847dd43c758,206bff68,DE,2024-06-19,2024-06-20,EUR
91ea9f9e51d8,af208f1a,DE,2024-06-19,2024-06-23,EUR
65738ada2ffb,556be428,DE,2024-06-19,2024-06-21,EUR
e8f21f040925,9595cac1,DE,2024-06-19,2024-06-23,EUR
0687c3af8fe5,2dcc7c9f,DE,2024-06-19,2024-06-23,EUR
d14cf4b19d38,348ebf13,DE,2024-06-19,2024-06-23,EUR
b99a84ed22eb,70e50dd9,DE,2024-06-19,2024-06-22,EUR
24550549d443,e7fada77,DE,2024-06-19,2024-06-24,EUR
d31066dcba5e,fdf070ae,DE,2024-06-19,2024-06-22,EUR
0ca2c3edbd1f,0df75faa,DE,2024-06-19,2024-06-20,EUR
3090b601c9db,9714cd6c,DE,2024-06-19,2024-06-21,EUR
2f0bc2ce50f2,ad7ff7c3,DE,2024-06-19,2024-06-20,EUR
4882889f32af,fc348943,DE,2024-06-19,2024-06-21,EUR
d2f3589cd5de,206bff68,DE,2024-06-19,2024-06-20,EUR
756a178d98bc,edcadc39,DE,2024-06-19,2024-06-22,EUR
074d67d6b36c,206bff68,DE,2024-06-19,2024-06-20,EUR
7ab974f3a80d,5c0ce6e2,DE,2024-06-19,2024-06-20,EUR
13b510d7fbd9,86ebea30,DE,2024-06-19,2024-06-24,EUR
0b159df3a23b,25a3e6ef,DE,2024-06-19,2024-06-20,EUR
e414415a250f,f99550e3,DE,2024-06-19,2024-06-23,EUR
0f4cad637008,c37253d3,DE,2024-06-19,2024-06-24,EUR
978384486653,1e554010,AT,2024-06-19,2024-06-22,EUR
02ca01ff655e,536f9381,AT,2024-06-19,2024-06-23,EUR
c787a1ec09c4,206bff68,AT,2024-06-19,2024-06-24,EUR
6c562b26118b,9343edab,AT,2024-06-19,2024-06-22,EUR
3df65e87d184,e7fada77,AT,2024-06-19,2024-06-24,EUR
ce7d1476b12b,25621025,AT,2024-06-19,2024-06-21,EUR
206d14e4dd59,44292c9e,AT,2024-06-19,2024-06-22,EUR
3454be9a940d,92bc73e3,AT,2024-06-19,2024-06-22,EUR
5faa60127e6c,e8086f7e,AT,2024-06-19,2024-06-22,EUR
81f3624945ed,54561c84,AT,2024-06-19,2024-06-22,EUR
fa0a17ee5e81,13ce418a,AT,2024-06-19,2024-06-21,EUR
0d3f48cf3f40,e3cb5179,AT,2024-06-19,2024-06-21,EUR
68926e56a1d6,a083224e,AT,2024-06-19,2024-06-24,EUR
30efb2f48cc0,0768adc0,AT,2024-06-19,2024-06-23,EUR
20c9ba9840e5,884a6493,CH,2024-06-19,2024-06-21,CHF
00d6611736a5,90345d36,CH,2024-06-19,2024-06-24,CHF
e43cb812201f,cd4629d5,CH,2024-06-19,2024-06-24,CHF
4a4c9edd289c,206bff68,CH,2024-06-19,2024-06-23,CHF
68b57b5f6555,32cab4c5,CH,2024-06-19,2024-06-21,CHF
18cd7cbceef7,3eb7b960,CH,2024-06-19,2024-06-20,CHF
c190dfaf04f1,b9a78940,CH,2024-06-19,2024-06-20,CHF
832f875d531d,800890ce,DE,2024-06-20,2024-06-25,EUR
f867a8d50068,dcc7147e,DE,2024-06-20,2024-06-21,EUR
b00a7cddfbb5,ea33188e,DE,2024-06-20,2024-06-25,EUR
83796c28c5f5,2adb5f48,DE,2024-06-20,2024-06-21,EUR
569604c009a6,c37253d3,DE,2024-06-20,2024-06-25,EUR
1368709d7aef,d5728dd4,DE,2024-06-20,2024-06-21,EUR
b6342fd8b4be,3a74b85b,DE,2024-06-20,2024-06-23,EUR
dc621a9ac6d3,c37253d3,DE,2024-06-20,2024-06-24,EUR
d4c509bd4c64,aac0493b,DE,2024-06-20,2024-06-22,EUR
fa6875cf81ca,af1dc9c6,DE,2024-06-20,2024-06-25,EUR
79e5c13b3a3c,c37253d3,DE,2024-06-20,2024-06-23,EUR
13a56a992486,fe1b62d7,DE,2024-06-20,2024-06-22,EUR
ef556a4e9360,6f4f5d0f,DE,2024-06-20,2024-06-25,EUR
25a835ae5a46,c37253d3,DE,2024-06-20,2024-06-25,EUR
9cfb9dbbd87f,e68e2959,DE,2024-06-20,2024-06-25,EUR
35be259dc7dc,8520eafb,DE,2024-06-20,2024-06-21,EUR
23ac878d9597,c37253d3,DE,2024-06-20,2024-06-24,EUR
0bd9a34f97f8,cb90dcb5,DE,2024-06-20,2024-06-25,EUR
37938e065249,5ebfa386,DE,2024-06-20,2024-06-22,EUR
2d6447335020,a083224e,DE,2024-06-20,2024-06-21,EUR
51d29c0d31f5,d3315a6c,DE,2024-06-20,2024-06-24,EUR
24376fe72812,f417225e,DE,2024-06-20,2024-06-24,EUR
b36d8a58d6a4,57c0a95a,DE,2024-06-20,2024-06-23,EUR
82944022755a,5d1d2d3c,DE,2024-06-20,2024-06-25,EUR
e6c3d05c83d1,61ff77c2,DE,2024-06-20,2024-06-21,EUR
9d66d4845040,0fa67ed5,DE,2024-06-20,2024-06-23,EUR
d3a3efacf22c,71c3e0fb,DE,2024-06-20,2024-06-21,EUR
867d3ee2a41b,e8086f7e,DE,2024-06-20,2024-06-24,EUR
8b84f12c61ea,e33dbfc7,DE,2024-06-20,2024-06-24,EUR
df8779c0b3d2,c37253d3,DE,2024-06-20,2024-06-23,EUR
0ac14f93a143,e96f784b,DE,2024-06-20,2024-06-21,EUR
d1e76fe3b06b,47dd95a7,DE,2024-06-20,2024-06-24,EUR
1b4e2caedaec,df65afdf,DE,2024-06-20,2024-06-21,EUR
c499d4acbb1b,e68e2959,DE,2024-06-20,2024-06-21,EUR
b66ee3c45daf,259c1a97,DE,2024-06-20,2024-06-21,EUR
5382e31c1483,8dc093be,DE,2024-06-20,2024-06-21,EUR
eb2a0f17e700,ef7323aa,DE,2024-06-20,2024-06-25,EUR
078c9a7a3671,e8086f7e,DE,2024-06-20,2024-06-21,EUR
710b9a4fb405,180dc54d,DE,2024-06-20,2024-06-23,EUR
d6109e388c04,d90ddf0d,DE,2024-06-20,2024-06-22,EUR
d5cc84f9acfd,61ff77c2,DE,2024-06-20,2024-06-21,EUR
6f11bd253c58,396e4c5c,DE,2024-06-20,2024-06-21,EUR
609c314024c1,972f7d2f,DE,2024-06-20,2024-06-22,EUR
7b9a782f8df9,e049c62b,DE,2024-06-20,2024-06-24,EUR
bd63fc795687,c3a1b63f,DE,2024-06-20,2024-06-22,EUR
85c7626c4978,6a490851,DE,2024-06-20,2024-06-24,EUR
00ec0fd82c33,ea25d4e3,DE,2024-06-20,2024-06-23,EUR
60aa6cd83c5d,5d0f1307,DE,2024-06-20,2024-06-23,EUR
cee9bb6b920c,e7c9b3ac,DE,2024-06-20,2024-06-21,EUR
9a8fb6cb0a92,bb749593,AT,2024-06-20,2024-06-23,EUR
a908ab3405f8,180dc54d,AT,2024-06-20,2024-06-24,EUR
2cc07d6f2978,90345d36,AT,2024-06-20,2024-06-25,EUR
ae42e37a7fad,180dc54d,AT,2024-06-20,2024-06-25,EUR
47ef77f6657a,5c0ce6e2,AT,2024-06-20,2024-06-23,EUR
b665db7fcc5a,9ccc744f,AT,2024-06-20,2024-06-23,EUR
4122d82bdfe1,1493b0ae,AT,2024-06-20,2024-06-24,EUR
8eb07fa88847,9343edab,AT,2024-06-20,2024-06-24,EUR
ff3bbdfd1cf1,0171250b,AT,2024-06-20,2024-06-25,EUR
785aa16cc6d0,22a51147,AT,2024-06-20,2024-06-25,EUR
bd978320a388,a5e2a200,AT,2024-06-20,2024-06-24,EUR
24276c9fe4df,87a0870e,AT,2024-06-20,2024-06-24,EUR
ef2ed7ff3700,9c802f58,AT,2024-06-20,2024-06-25,EUR
3d78831e984d,13e01850,AT,2024-06-20,2024-06-23,EUR
a83b407528f9,215d1388,AT,2024-06-20,2024-06-21,EUR
fbdb76550e37,22a51147,AT,2024-06-20,2024-06-25,EUR
e105e99ae6fc,e97e521c,AT,2024-06-20,2024-06-21,EUR
f7e7afaeb13b,9c802f58,AT,2024-06-20,2024-06-25,EUR
fa21af3c6fa9,79c3bf8d,AT,2024-06-20,2024-06-24,EUR
a335eeced881,e5e7150c,AT,2024-06-20,2024-06-21,EUR
cbc999a8eac1,000f29c4,CH,2024-06-20,2024-06-25,CHF
eff6b1a78ef0,3bd167f7,CH,2024-06-20,2024-06-25,CHF
d6f1199eaac0,225843cf,CH,2024-06-20,2024-06-23,CHF
1ffdca243adb,3a46891d,CH,2024-06-20,2024-06-24,CHF
31f21fb9c241,4fa6bb45,CH,2024-06-20,2024-06-24,CHF
55b4563ad575,5d462e14,CH,2024-06-20,2024-06-23,CHF
fc4946ff913c,db8455df,CH,2024-06-20,2024-06-24,CHF
a44ab900c548,9db9ddfb,CH,2024-06-20,2024-06-24,CHF
fb89eaa7cb15,e68e2959,CH,2024-06-20,2024-06-25,CHF
f8d694b626e8,e8be0109,DE,2024-06-21,2024-06-22,EUR
5986ec77b0bf,012222d2,DE,2024-06-21,2024-06-25,EUR
6afc3de2f959,1493b0ae,DE,2024-06-21,2024-06-24,EUR
262ea2bc6e41,206bff68,DE,2024-06-21,2024-06-24,EUR
2e968177e80d,e8086f7e,DE,2024-06-21,2024-06-23,EUR
a88947fd6f4c,c37253d3,DE,2024-06-21,2024-06-26,EUR
54f380c26e00,c37253d3,DE,2024-06-21,2024-06-26,EUR
5b709a1d7dde,5a8a9209,DE,2024-06-21,2024-06-22,EUR
693853630406,a083224e,DE,2024-06-21,2024-06-24,EUR
9a0b3a97496a,9c802f58,DE,2024-06-21,2024-06-24,EUR
1fe08c52778f,206bff68,DE,2024-06-21,2024-06-23,EUR
351a793ddcff,67de2df5,DE,2024-06-21,2024-06-26,EUR
bd6486292b00,61ff77c2,DE,2024-06-21,2024-06-23,EUR
290efdc73d94,7db99f1e,DE,2024-06-21,2024-06-26,EUR
4703dbe01088,5a8a9209,DE,2024-06-21,2024-06-25,EUR
